Source,Target,Weight20202
i110,i739,0.0505
i110,i959,0.0672
i110,j1289,0.0653
i110,j189,0.1043
i110,j440,0.088
i110,j441,0.1076
i110,j449,0.1321
i110,j690,0.055
i110,j9601,0.1107
i110,j9621,0.1148
i110,j9811,0.0518
i110,k219,0.0907
i110,m1990,0.0693
i110,n179,0.0896
i110,n390,0.0751
i110,n400,0.0794
i110,r0602,0.0645
i110,r6521,0.0527
i110,z515,0.0798
i110,z66,0.1195
i110,z6841,0.0591
i110,z7901,0.1852
i110,z7902,0.1372
i110,z794,0.0944
i110,z7951,0.0788
i110,z7982,0.1467
i110,z7984,0.1006
i110,z79890,0.0786
i110,z79899,0.1025
i110,z86711,0.0555
i110,z86718,0.0626
i110,z8673,0.1016
i110,z87891,0.1116
i110,z880,0.057
i110,z9049,0.0518
i110,z90710,0.057
i110,z9114,0.0552
i110,z9119,0.0565
i110,z950,0.0995
i110,z951,0.1267
i110,z952,0.0505
i110,z955,0.142
i110,z95810,0.1056
i110,z9981,0.1214
i120,i160,0.0605
i120,j90,0.0594
i120,n186,0.6229
i120,n2581,0.1665
i120,z7902,0.055
i120,z794,0.0981
i120,z7982,0.0503
i120,z9115,0.1286
i120,z9119,0.0504
i120,z992,0.6146
i129,i2510,0.141
i129,i252,0.0709
i129,i480,0.0953
i129,i4891,0.0862
i129,i959,0.0632
i129,j1289,0.0925
i129,j189,0.069
i129,j449,0.0914
i129,j9601,0.0858
i129,k219,0.1184
i129,k5900,0.0626
i129,m109,0.0747
i129,m1990,0.086
i129,n170,0.092
i129,n179,0.2481
i129,n182,0.098
i129,n184,0.1368
i129,n189,0.3567
i129,n390,0.1199
i129,n400,0.1066
i129,n401,0.0521
i129,r531,0.0627
i129,z515,0.0732
i129,z66,0.1229
i129,z7901,0.1127
i129,z7902,0.1054
i129,z794,0.1611
i129,z7982,0.1448
i129,z7984,0.1145
i129,z79890,0.0948
i129,z79899,0.1183
i129,z86718,0.065
i129,z8673,0.1046
i129,z87891,0.1244
i129,z880,0.0513
i129,z9049,0.0744
i129,z90710,0.0654
i129,z950,0.0571
i129,z951,0.081
i129,z955,0.0909
i130,i214,0.07
i130,i21a1,0.0523
i130,i2510,0.1575
i130,i252,0.1256
i130,i255,0.1611
i130,i2720,0.1449
i130,i340,0.0613
i130,i350,0.0549
i130,i420,0.0618
i130,i428,0.0651
i130,i429,0.1041
i130,i472,0.0781
i130,i480,0.1438
i130,i4820,0.1211
i130,i4891,0.1031
i130,i4892,0.0608
i130,i495,0.0556
i130,i5022,0.1933
i130,i5023,0.1549
i130,i5032,0.2102
i130,i5033,0.157
i130,i5042,0.0592
i130,i5043,0.0916
i130,i509,0.1938
i130,i739,0.0529
i130,i959,0.0642
i130,j1289,0.05
i130,j189,0.0886
i130,j440,0.0919
i130,j441,0.0803
i130,j449,0.1069
i130,j690,0.0565
i130,j9601,0.0823
i130,j9621,0.1169
i130,k219,0.0604
i130,m109,0.0765
i130,m1990,0.0554
i130,n170,0.112
i130,n179,0.1704
i130,n182,0.0626
i130,n184,0.1806
i130,n189,0.2205
i130,n390,0.0788
i130,n400,0.0804
i130,r6521,0.0676
i130,z515,0.0945
i130,z66,0.1105
i130,z6841,0.0553
i130,z7901,0.1373
i130,z7902,0.1169
i130,z794,0.1098
i130,z7951,0.0611
i130,z7982,0.0973
i130,z7984,0.0641
i130,z79890,0.0757
i130,z79899,0.0673
i130,z86718,0.0518
i130,z8673,0.0817
i130,z87891,0.0791
i130,z950,0.0963
i130,z951,0.1251
i130,z955,0.1141
i130,z95810,0.1149
i130,z9981,0.1038
i132,i255,0.064
i132,i2720,0.0669
i132,i429,0.0753
i132,i5022,0.1288
i132,i5023,0.0504
i132,i5032,0.1428
i132,i5033,0.0558
i132,i5042,0.0845
i132,i5043,0.0514
i132,i509,0.1121
i132,n186,0.3884
i132,n2581,0.1587
i132,r188,0.058
i132,z7902,0.0506
i132,z794,0.0585
i132,z9115,0.1184
i132,z95810,0.0516
i132,z992,0.3807
i151,n250,0.1724
i151,n269,0.0583
i151,q794,0.0513
i151,r6252,0.0687
i151,t8611,0.0596
i151,z87718,0.0999
i160,i161,0.0589
i160,n186,0.0701
i160,z9114,0.0518
i160,z992,0.0711
i161,i639,0.0518
i161,i674,0.0764
i161,r29810,0.0655
i161,r4701,0.0653
i161,r471,0.0525
i2102,t82867a,0.0659
i2109,t82867a,0.052
i2119,i4901,0.0573
i2119,r570,0.0514
i213,i4901,0.0522
i214,i2510,0.0778
i214,i25110,0.0913
i214,i25119,0.0599
i214,i252,0.0731
i214,i255,0.1187
i214,i429,0.0547
i214,i472,0.0579
i214,i5021,0.0754
i214,i5023,0.0682
i214,r570,0.0623
i214,z7902,0.0713
i214,z8249,0.0542
i214,z951,0.0618
i214,z955,0.0725
i21a1,i5023,0.0697
i21a1,i5033,0.0506
i21a1,m6282,0.0582
i21a1,n170,0.062
i21a1,r6521,0.0808
i21a1,z515,0.0501
i21a1,z66,0.0521
i21a9,i97190,0.1485
i21a9,t82855a,0.0575
i21a9,t82867a,0.2465
i248,i5023,0.0533
i248,r6521,0.0564
i249,i25110,0.0508
i2510,i252,0.2927
i2510,i255,0.1476
i2510,i2720,0.0867
i2510,i350,0.0509
i2510,i429,0.0574
i2510,i472,0.0559
i2510,i480,0.1818
i2510,i4820,0.0749
i2510,i4891,0.1434
i2510,i5022,0.0912
i2510,i5023,0.0973
i2510,i5032,0.0683
i2510,i5033,0.0603
i2510,i509,0.1038
i2510,i739,0.0715
i2510,i959,0.0749
i2510,j1289,0.1048
i2510,j189,0.1065
i2510,j440,0.0627
i2510,j441,0.0703
i2510,j449,0.1717
i2510,j9601,0.1739
i2510,j9621,0.0762
i2510,k219,0.2045
i2510,k5900,0.0652
i2510,m109,0.0555
i2510,m1990,0.0925
i2510,n179,0.2367
i2510,n186,0.0991
i2510,n189,0.0891
i2510,n390,0.1074
i2510,n400,0.1337
i2510,r0602,0.0665
i2510,r079,0.0514
i2510,r531,0.0571
i2510,z515,0.0779
i2510,z66,0.1648
i2510,z7901,0.2383
i2510,z7902,0.2772
i2510,z794,0.2083
i2510,z7951,0.0612
i2510,z7982,0.3901
i2510,z7984,0.1569
i2510,z79890,0.0949
i2510,z79899,0.2454
i2510,z86718,0.0626
i2510,z8673,0.1471
i2510,z87891,0.2684
i2510,z880,0.0595
i2510,z888,0.0517
i2510,z9049,0.0723
i2510,z90710,0.054
i2510,z950,0.0997
i2510,z951,0.2813
i2510,z955,0.3715
i2510,z95810,0.0732
i2510,z992,0.0869
i2510,z9981,0.0918
i25110,i2582,0.091
i25110,i2584,0.0545
i25110,t82855a,0.1058
i25119,i2582,0.0595
i25119,t82855a,0.0604
i252,i255,0.1845
i252,i2720,0.0617
i252,i429,0.0518
i252,i472,0.0605
i252,i480,0.1056
i252,i4820,0.0538
i252,i4891,0.0869
i252,i5022,0.1165
i252,i5023,0.0994
i252,i5032,0.0519
i252,i509,0.0988
i252,i739,0.0585
i252,i959,0.0574
i252,j189,0.0571
i252,j441,0.0556
i252,j449,0.1117
i252,j9601,0.0582
i252,j9621,0.0537
i252,k219,0.0802
i252,m1990,0.064
i252,n179,0.0827
i252,n186,0.0722
i252,n189,0.0703
i252,n390,0.0524
i252,n400,0.0881
i252,r0602,0.0512
i252,r079,0.0766
i252,z20828,0.0603
i252,z66,0.0722
i252,z7901,0.1088
i252,z7902,0.2173
i252,z794,0.0953
i252,z7951,0.0542
i252,z7982,0.1641
i252,z7984,0.0793
i252,z79890,0.0532
i252,z79899,0.0776
i252,z8249,0.0594
i252,z86718,0.0616
i252,z8673,0.1332
i252,z87891,0.1006
i252,z880,0.0539
i252,z885,0.0509
i252,z888,0.0559
i252,z9049,0.0599
i252,z950,0.0742
i252,z951,0.2092
i252,z955,0.359
i252,z95810,0.103
i252,z992,0.0682
i252,z9981,0.0683
i2541,m303,0.1111
i2542,i9751,0.0786
i2542,i9788,0.1561
i255,i2582,0.0568
i255,i2720,0.0832
i255,i340,0.0972
i255,i420,0.0741
i255,i447,0.0806
i255,i472,0.1279
i255,i480,0.09
i255,i4820,0.0631
i255,i4891,0.0552
i255,i5021,0.0779
i255,i5022,0.2127
i255,i5023,0.2424
i255,i5042,0.0564
i255,i5043,0.1131
i255,i509,0.0715
i255,i739,0.0565
i255,i959,0.0505
i255,j449,0.0565
i255,n179,0.0558
i255,n184,0.0657
i255,n189,0.0552
i255,n400,0.0536
i255,r079,0.0542
i255,r570,0.0813
i255,z7901,0.0686
i255,z7902,0.1261
i255,z7982,0.0756
i255,z8673,0.0515
i255,z950,0.0571
i255,z951,0.1723
i255,z955,0.1606
i255,z95810,0.2458
i25810,i2582,0.0869
i25810,t82855a,0.059
i25811,t8621,0.0822
i25811,t86298,0.0542
i2582,i2584,0.073
i2582,t82855a,0.0759
i2690,i330,0.1533
i2690,i38,0.0549
i2690,i76,0.2761
i2690,m4622,0.0601
i2692,i82411,0.0661
i2692,i82412,0.062
i2692,i82431,0.0819
i2692,i82432,0.0772
i2692,i82442,0.0504
i2692,i82452,0.053
i2699,i82411,0.0654
i2699,i82412,0.069
i2699,i82431,0.0748
i2699,i82432,0.0797
i2699,z86711,0.057
i2720,i340,0.0899
i2720,i350,0.0548
i2720,i428,0.0612
i2720,i429,0.0798
i2720,i472,0.0593
i2720,i480,0.1045
i2720,i4820,0.0971
i2720,i4891,0.0732
i2720,i4892,0.0575
i2720,i495,0.0512
i2720,i5022,0.067
i2720,i5023,0.1066
i2720,i5032,0.105
i2720,i5033,0.1512
i2720,i5043,0.0844
i2720,i509,0.0778
i2720,i959,0.0504
i2720,j189,0.0743
i2720,j440,0.0742
i2720,j441,0.0843
i2720,j449,0.08
i2720,j90,0.0556
i2720,j9601,0.0616
i2720,j9611,0.0577
i2720,j9621,0.1348
i2720,j9622,0.0577
i2720,j9811,0.0542
i2720,n179,0.0666
i2720,n184,0.0522
i2720,n186,0.0701
i2720,n189,0.0611
i2720,r0602,0.0722
i2720,z515,0.0549
i2720,z66,0.067
i2720,z7901,0.0949
i2720,z7902,0.0597
i2720,z7951,0.0578
i2720,z7982,0.0608
i2720,z86711,0.0572
i2720,z8673,0.0569
i2720,z87891,0.0518
i2720,z950,0.0696
i2720,z951,0.0595
i2720,z955,0.0591
i2720,z95810,0.0571
i2720,z992,0.0654
i2720,z9981,0.1194
i2721,i2781,0.051
i2722,i2723,0.1257
i2722,i5082,0.0528
i2723,i2781,0.0547
i2729,i2781,0.2447
i2729,i50810,0.1346
i2729,i5082,0.1538
i2729,j9622,0.0537
i2729,k761,0.0513
i2781,i50810,0.0756
i2781,i5082,0.0561
i2781,j9622,0.0533
i309,i314,0.0858
i311,i425,0.0898
i312,i314,0.1293
i312,i9751,0.0685
i312,i97618,0.0516
i313,i314,0.1094
i313,j90,0.0674
i314,i9751,0.0652
i330,i76,0.24
i330,t826xxa,0.0717
i330,t827xxa,0.0712
i340,i361,0.0862
i340,i420,0.0682
i340,i428,0.0805
i340,i429,0.0584
i340,i447,0.0567
i340,i480,0.0576
i340,i5022,0.0672
i340,i5023,0.0925
i340,i5033,0.0569
i340,i5043,0.0684
i340,z006,0.0915
i340,z95810,0.0706
i342,i348,0.0587
i350,i447,0.0593
i350,i480,0.0504
i350,i5032,0.0785
i350,i5033,0.0745
i350,z006,0.2171
i350,z952,0.0854
i351,i361,0.0613
i351,i712,0.0643
i358,i361,0.0801
i361,i371,0.0548
i370,q201,0.0559
i371,q213,0.0577
i420,i447,0.0706
i420,i472,0.095
i420,i5021,0.0772
i420,i5022,0.0954
i420,i5023,0.138
i420,i5043,0.1038
i420,i5082,0.0746
i420,i5084,0.0617
i420,k761,0.0533
i420,r570,0.0915
i420,z95810,0.1534
i421,i422,0.082
i424,q230,0.0614
i427,t43621a,0.0799
i427,t43625a,0.0906
i428,i447,0.079
i428,i472,0.0879
i428,i4892,0.0539
i428,i5021,0.0643
i428,i5022,0.1157
i428,i5023,0.1552
i428,i5043,0.1082
i428,r570,0.0601
i428,z95810,0.1611
i429,i447,0.0705
i429,i472,0.0727
i429,i480,0.0599
i429,i4820,0.0651
i429,i4891,0.0609
i429,i4892,0.0622
i429,i5021,0.0842
i429,i5022,0.1282
i429,i5023,0.1389
i429,i5043,0.0792
i429,i509,0.0782
i429,j9621,0.0513
i429,n186,0.0544
i429,r6521,0.0509
i429,z7901,0.054
i429,z950,0.0582
i429,z95810,0.1119
i429,z992,0.0541
i440,i447,0.0713
i440,i4510,0.0689
i442,i495,0.0604
i442,r570,0.0631
i442,z950,0.0541
i447,i472,0.065
i447,i5021,0.055
i447,i5022,0.0643
i447,i5023,0.0805
i447,i5043,0.055
i447,z95810,0.0607
i462,i472,0.0609
i462,i4901,0.3378
i462,k7200,0.0515
i462,r570,0.055
i468,i4901,0.0588
i468,k7200,0.0533
i469,i472,0.0803
i469,i4901,0.1184
i469,j690,0.0754
i469,j80,0.0698
i469,j9600,0.0553
i469,j9602,0.0874
i469,k7200,0.1277
i469,n170,0.078
i469,r570,0.0849
i469,r578,0.0544
i469,r579,0.0917
i469,r6521,0.109
i469,z515,0.0701
i469,z66,0.0533
i469,z9911,0.058
i471,i472,0.0918
i471,i480,0.0536
i471,i4892,0.0968
i471,i493,0.0626
i471,n170,0.0548
i471,r6521,0.0646
i472,i480,0.0637
i472,i4892,0.062
i472,i4901,0.0971
i472,i493,0.1124
i472,i5022,0.0849
i472,i5023,0.1271
i472,i5043,0.0699
i472,j690,0.0606
i472,k7200,0.0681
i472,n170,0.0754
i472,r570,0.1135
i472,r6521,0.0731
i472,z515,0.0597
i472,z95810,0.1266
i480,i4892,0.0959
i480,i495,0.0754
i480,i5022,0.0788
i480,i5023,0.0838
i480,i5032,0.0847
i480,i5033,0.0816
i480,i509,0.0837
i480,i739,0.052
i480,i959,0.079
i480,j1289,0.0676
i480,j189,0.0918
i480,j440,0.0643
i480,j441,0.0657
i480,j449,0.1142
i480,j690,0.0532
i480,j90,0.0552
i480,j9601,0.1002
i480,j9621,0.0848
i480,k219,0.1017
i480,m109,0.0536
i480,m1990,0.073
i480,n170,0.0552
i480,n179,0.1247
i480,n186,0.0639
i480,n189,0.0722
i480,n390,0.0913
i480,n400,0.1026
i480,r001,0.0555
i480,r0602,0.0586
i480,r6521,0.0588
i480,z20828,0.082
i480,z515,0.0817
i480,z66,0.131
i480,z7901,0.2968
i480,z7902,0.11
i480,z794,0.0855
i480,z7951,0.0599
i480,z7982,0.1273
i480,z7984,0.0786
i480,z79890,0.0836
i480,z79899,0.0993
i480,z86711,0.0511
i480,z86718,0.0717
i480,z8673,0.1184
i480,z87891,0.1226
i480,z880,0.0507
i480,z9049,0.0593
i480,z90710,0.0644
i480,z950,0.1208
i480,z951,0.1034
i480,z955,0.1103
i480,z95810,0.0674
i480,z992,0.0596
i480,z9981,0.089
i4819,i4892,0.0544
i4819,i495,0.0572
i4819,i5033,0.0518
i4819,z7901,0.0521
i4820,i4892,0.0604
i4820,i495,0.0591
i4820,i5022,0.0783
i4820,i5023,0.0834
i4820,i5032,0.0894
i4820,i5033,0.0909
i4820,i509,0.0824
i4820,j189,0.0566
i4820,j440,0.0648
i4820,j441,0.0626
i4820,j449,0.0668
i4820,j9621,0.078
i4820,m109,0.052
i4820,m1990,0.0527
i4820,n179,0.0551
i4820,n189,0.0588
i4820,n390,0.0502
i4820,n400,0.0689
i4820,r0602,0.0501
i4820,r791,0.0569
i4820,z515,0.0618
i4820,z66,0.0779
i4820,z7901,0.1778
i4820,z7902,0.0557
i4820,z79890,0.0536
i4820,z8673,0.0599
i4820,z87891,0.0543
i4820,z950,0.1159
i4820,z951,0.0722
i4820,z952,0.0528
i4820,z955,0.0595
i4820,z95810,0.0693
i4820,z9981,0.0696
i4821,i495,0.0557
i4891,i4892,0.0952
i4891,i5022,0.0602
i4891,i5023,0.0655
i4891,i5032,0.0541
i4891,i509,0.1054
i4891,i959,0.0749
i4891,j1289,0.077
i4891,j189,0.0844
i4891,j440,0.0559
i4891,j441,0.0509
i4891,j449,0.1061
i4891,j90,0.0559
i4891,j9601,0.092
i4891,j9621,0.063
i4891,k219,0.0854
i4891,k5900,0.0501
i4891,m109,0.0502
i4891,m1990,0.0755
i4891,n170,0.0517
i4891,n179,0.1062
i4891,n186,0.0557
i4891,n189,0.0767
i4891,n390,0.0862
i4891,n400,0.0909
i4891,r0602,0.06
i4891,r531,0.0557
i4891,r6521,0.0633
i4891,z515,0.1029
i4891,z66,0.1395
i4891,z7901,0.2365
i4891,z7902,0.0921
i4891,z794,0.0778
i4891,z7982,0.1095
i4891,z7984,0.0785
i4891,z79890,0.0784
i4891,z79899,0.0937
i4891,z86718,0.0558
i4891,z8673,0.1016
i4891,z87891,0.1067
i4891,z9049,0.0596
i4891,z90710,0.0527
i4891,z950,0.109
i4891,z951,0.0932
i4891,z955,0.0898
i4891,z95810,0.0503
i4891,z992,0.0516
i4891,z9981,0.0748
i4892,i495,0.0641
i4892,i5023,0.0631
i4892,i5033,0.0565
i4892,r570,0.0503
i4892,z7901,0.0674
i4901,k7200,0.0721
i4901,r570,0.1191
i491,i493,0.0557
i495,z950,0.2589
i498,q7960,0.1214
i5021,k7200,0.0501
i5021,r570,0.091
i5022,j449,0.0581
i5022,n186,0.0728
i5022,z7901,0.0784
i5022,z7902,0.0806
i5022,z7982,0.0595
i5022,z950,0.0693
i5022,z951,0.0995
i5022,z955,0.0923
i5022,z95810,0.2146
i5022,z992,0.0736
i5023,i959,0.0504
i5023,j189,0.0668
i5023,j440,0.059
i5023,j441,0.0731
i5023,j449,0.0555
i5023,j918,0.0665
i5023,j9601,0.0637
i5023,j9621,0.0767
i5023,n170,0.0529
i5023,n179,0.0712
i5023,n184,0.0666
i5023,n189,0.0639
i5023,r0602,0.0835
i5023,r570,0.11
i5023,z515,0.0556
i5023,z66,0.0602
i5023,z7901,0.0842
i5023,z7902,0.0788
i5023,z7982,0.0614
i5023,z9114,0.0688
i5023,z9119,0.0744
i5023,z950,0.056
i5023,z951,0.0921
i5023,z955,0.0848
i5023,z95810,0.1895
i5023,z9981,0.059
i5032,j440,0.0672
i5032,j441,0.065
i5032,j449,0.0692
i5032,j9611,0.0728
i5032,j9621,0.0834
i5032,n184,0.0577
i5032,n186,0.0788
i5032,z006,0.0663
i5032,z66,0.0555
i5032,z7901,0.0765
i5032,z7902,0.0646
i5032,z794,0.0549
i5032,z7951,0.0606
i5032,z8673,0.0549
i5032,z950,0.0712
i5032,z951,0.0585
i5032,z955,0.0626
i5032,z992,0.0792
i5032,z9981,0.0945
i5033,j189,0.0724
i5033,j440,0.0802
i5033,j441,0.1034
i5033,j449,0.0539
i5033,j918,0.078
i5033,j9601,0.0531
i5033,j9621,0.1528
i5033,j9622,0.0932
i5033,n179,0.0549
i5033,n184,0.0755
i5033,n189,0.0504
i5033,r0602,0.083
i5033,z66,0.0519
i5033,z7901,0.0709
i5033,z7951,0.0585
i5033,z950,0.0712
i5033,z951,0.0572
i5033,z9981,0.108
i5042,z95810,0.0581
i5043,j918,0.0526
i5043,j9621,0.0576
i5043,r570,0.0649
i5043,z95810,0.0894
i5082,i5084,0.0798
i5082,k761,0.1135
i5082,r570,0.0819
i5083,i780,0.0536
i5084,j9859,0.0627
i5084,r570,0.061
i5084,z7682,0.0679
i5084,z95811,0.2383
i509,i959,0.0502
i509,j189,0.0626
i509,j440,0.0701
i509,j441,0.0699
i509,j449,0.0923
i509,j9601,0.0567
i509,j9621,0.0781
i509,k219,0.05
i509,n179,0.0654
i509,n184,0.0503
i509,n186,0.0837
i509,n189,0.0738
i509,n390,0.0526
i509,n400,0.0587
i509,z515,0.0617
i509,z66,0.0711
i509,z7901,0.0987
i509,z7902,0.0832
i509,z794,0.0706
i509,z7951,0.0542
i509,z7982,0.0733
i509,z7984,0.0508
i509,z79890,0.0571
i509,z79899,0.0547
i509,z8673,0.0715
i509,z87891,0.0601
i509,z950,0.088
i509,z951,0.0944
i509,z955,0.0823
i509,z95810,0.0768
i509,z992,0.0805
i509,z9981,0.087
i5189,q676,0.3132
i602,i67848,0.1087
i609,i611,0.0913
i609,i615,0.1497
i609,i67848,0.0982
i610,i615,0.1168
i611,i615,0.1051
i611,i6200,0.0536
i611,i680,0.0866
i614,i615,0.0844
i615,i618,0.0669
i615,i67848,0.092
i618,i680,0.0505
i619,i63512,0.0538
i619,r414,0.0569
i6201,i6203,0.1988
i6202,i6203,0.0623
i6302,r29729,0.0573
i63232,i7771,0.0643
i63311,r29714,0.0734
i63311,r29716,0.0654
i63311,r29718,0.0641
i63312,r29723,0.0652
i63312,z9282,0.0845
i6340,i76,0.0924
i63411,i63421,0.0732
i63411,i97821,0.0502
i63411,r29718,0.0592
i63411,r414,0.0562
i63411,z9282,0.0604
i63412,z9282,0.0894
i63413,r29727,0.0587
i63422,r29728,0.067
i63431,i97820,0.0593
i63442,i6349,0.0856
i6349,i76,0.0759
i63511,r414,0.0833
i63511,z9282,0.0555
i63512,i6522,0.0546
i63512,i672,0.0578
i63512,r414,0.0518
i63512,r4701,0.0804
i6381,r29700,0.0617
i6381,r29701,0.0653
i6381,r29702,0.0707
i6381,r29703,0.0611
i6389,r29700,0.0504
i6389,r29701,0.0671
i6389,r29702,0.0538
i6389,r29703,0.0608
i6389,r471,0.0575
i639,i6523,0.0512
i639,r29700,0.0662
i639,r29701,0.0754
i639,r29702,0.0679
i639,r29703,0.0574
i639,r29704,0.0535
i639,r29810,0.1931
i639,r4701,0.1557
i639,r471,0.1477
i639,r4781,0.1156
i6501,i651,0.0661
i6501,i7774,0.0592
i6503,i651,0.0694
i6509,i651,0.0558
i6601,i6622,0.0713
i672,r29701,0.0636
i672,r29703,0.0521
i672,r29706,0.0501
i672,r414,0.0504
i672,r471,0.0517
i674,i6783,0.0535
i676,i82c12,0.0909
i6782,i69393,0.0574
i69020,i69051,0.3621
i69020,i69091,0.0659
i69020,i69098,0.1576
i69054,i69091,0.3147
i69054,i69098,0.153
i69091,i69098,0.0901
i69110,i69111,0.6295
i69110,i69112,0.3483
i69110,i69114,0.6459
i69110,i69118,0.1923
i69110,i69120,0.0915
i69110,i69154,0.1072
i69110,i69191,0.1184
i69110,i69192,0.0721
i69110,i69198,0.1261
i69111,i69112,0.311
i69111,i69114,0.6562
i69111,i69118,0.257
i69111,i69120,0.1205
i69111,i69122,0.1044
i69111,i69128,0.1128
i69111,i69154,0.1195
i69111,i69191,0.1434
i69111,i69192,0.1402
i69111,i69193,0.087
i69111,i69198,0.1025
i69112,i69114,0.2599
i69112,i69118,0.094
i69112,i69120,0.136
i69112,i69122,0.0748
i69112,i69128,0.0585
i69112,i69151,0.1103
i69112,i69154,0.0931
i69112,i69191,0.1306
i69112,i69192,0.0705
i69112,i69193,0.0889
i69112,i69198,0.0799
i69114,i69118,0.1457
i69114,i69120,0.0765
i69114,i69122,0.0606
i69114,i69151,0.0639
i69114,i69154,0.0941
i69114,i69191,0.1319
i69114,i69192,0.1457
i69114,i69198,0.069
i69118,i69120,0.1324
i69118,i69122,0.1707
i69118,i69128,0.0994
i69118,i69151,0.082
i69118,i69154,0.1916
i69118,i69191,0.2123
i69118,i69192,0.2679
i69118,i69193,0.0701
i69118,i69198,0.2844
i69119,i69120,0.2887
i69119,i69122,0.2181
i69119,i69151,0.2847
i69119,i69154,0.1605
i69119,i69191,0.2795
i69119,i69192,0.1342
i69119,i69198,0.1726
i69120,i69122,0.2841
i69120,i69151,0.4718
i69120,i69154,0.174
i69120,i69191,0.4252
i69120,i69192,0.2382
i69120,i69198,0.2137
i69122,i69151,0.3351
i69122,i69154,0.3056
i69122,i69191,0.4333
i69122,i69192,0.3677
i69122,i69193,0.1044
i69122,i69198,0.2499
i69128,i69192,0.0746
i69128,i69198,0.0578
i69151,i69191,0.3506
i69151,i69192,0.2187
i69151,i69193,0.0629
i69151,i69198,0.151
i69154,i69191,0.3238
i69154,i69192,0.2993
i69154,i69193,0.0797
i69154,i69198,0.3088
i69191,i69192,0.2713
i69191,i69193,0.0913
i69191,i69198,0.3413
i69191,r1311,0.0565
i69192,i69193,0.0934
i69192,i69198,0.2318
i69198,r208,0.0531
i69218,i69220,0.0573
i69218,i69251,0.0819
i69218,i69291,0.1606
i69218,i69298,0.0758
i69219,i69220,0.2241
i69219,i69254,0.2136
i69219,i69291,0.3151
i69219,i69298,0.1125
i69220,i69251,0.2956
i69220,i69254,0.0772
i69220,i69291,0.3179
i69220,i69298,0.2079
i69251,i69291,0.2871
i69251,i69298,0.1193
i69254,i69291,0.1871
i69254,i69298,0.1841
i69291,i69298,0.1688
i69298,q8501,0.0651
i69310,i69311,0.3335
i69310,i69312,0.2193
i69310,i69314,0.6263
i69310,i69318,0.0954
i69310,i69322,0.0539
i69310,i69390,0.0661
i69310,i69393,0.0642
i69310,r1311,0.0753
i69310,r279,0.0529
i69311,i69312,0.1777
i69311,i69314,0.3187
i69311,i69318,0.1935
i69311,i69320,0.0566
i69311,i69322,0.1012
i69311,i69328,0.0546
i69311,i69390,0.0544
i69311,i69391,0.0924
i69311,i69392,0.0733
i69311,i69393,0.1268
i69311,i69398,0.0899
i69311,r1311,0.0566
i69312,i69314,0.1755
i69312,i69318,0.1371
i69312,i69322,0.0534
i69312,i69390,0.0721
i69312,i69391,0.0533
i69312,i69392,0.0648
i69312,i69393,0.11
i69312,i69398,0.058
i69312,r209,0.0573
i69314,i69318,0.0582
i69314,i69322,0.0588
i69314,r1311,0.0654
i69314,r279,0.0791
i69318,i69320,0.1165
i69318,i69322,0.2128
i69318,i69328,0.0502
i69318,i69351,0.0587
i69318,i69354,0.0541
i69318,i69390,0.059
i69318,i69391,0.1886
i69318,i69392,0.1646
i69318,i69393,0.1606
i69318,i69398,0.1326
i69318,r2689,0.0693
i69318,r414,0.0599
i69318,r41841,0.0701
i69318,z736,0.0594
i69319,i69320,0.1009
i69319,i69322,0.1634
i69319,i69328,0.0668
i69319,i69351,0.0937
i69319,i69354,0.0667
i69319,i69390,0.0552
i69319,i69391,0.1885
i69319,i69392,0.1485
i69319,i69393,0.1422
i69319,i69398,0.1114
i69319,r2689,0.0556
i69319,r414,0.0552
i69320,i69322,0.1953
i69320,i69351,0.3241
i69320,i69354,0.0883
i69320,i69390,0.0522
i69320,i69391,0.2859
i69320,i69392,0.145
i69320,i69398,0.1704
i69320,r1312,0.0681
i69320,r2689,0.0574
i69320,r269,0.0663
i69320,r6889,0.0608
i69321,i69390,0.0894
i69322,i69351,0.1734
i69322,i69354,0.1457
i69322,i69391,0.3773
i69322,i69392,0.3542
i69322,i69393,0.1189
i69322,i69398,0.2017
i69322,r1312,0.1011
i69322,r2689,0.0684
i69322,r269,0.0669
i69322,r278,0.0505
i69322,r414,0.0644
i69322,r6889,0.0562
i69328,i69391,0.0628
i69328,i69392,0.0837
i69341,i69344,0.1288
i69351,i69391,0.1871
i69351,i69392,0.1045
i69351,i69393,0.0549
i69351,i69398,0.1329
i69351,r1312,0.0603
i69351,r269,0.0554
i69354,i69391,0.1747
i69354,i69392,0.1149
i69354,i69398,0.1334
i69354,r1310,0.0513
i69354,r1312,0.061
i69354,r269,0.0601
i69365,r403,0.0548
i69390,i69391,0.0537
i69390,i69393,0.0598
i69391,i69392,0.2755
i69391,i69393,0.0952
i69391,i69398,0.2157
i69391,r1310,0.0973
i69391,r1311,0.0616
i69391,r1312,0.1818
i69391,r2689,0.0787
i69391,r269,0.0679
i69391,r414,0.0755
i69391,r419,0.0501
i69391,r6889,0.0629
i69391,z431,0.0636
i69391,z931,0.0571
i69392,i69393,0.0971
i69392,i69398,0.1571
i69392,r1312,0.0587
i69392,r414,0.0645
i69392,r6889,0.0527
i69393,i69398,0.0671
i69393,r41841,0.0509
i69398,r1312,0.0675
i69398,r2681,0.0522
i69398,r2689,0.094
i69398,r269,0.1041
