"Source","Target","Weight"
"f419","l03115",0.0212
"f419","l03116",0.0224
"f419","e039",0.1444
"f419","e11649",0.0124
"f419","e8342",0.0645
"f419","e860",0.0991
"f419","f329",0.3624
"f419","i110",0.0667
"f419","i2510",0.1117
"f419","i4891",0.0591
"f419","i5032",0.023
"f419","k219",0.1959
"f419","z7902",0.0487
"f419","z794",0.0938
"f419","z7982",0.12
"f419","z79890",0.0404
"f419","z79899",0.1654
"f419","z87891",0.147
"f419","z951",0.037
"f419","z955",0.0553
"f419","e6601",0.0835
"f419","f1020",0.0326
"f419","i4892",0.0142
"f419","i5033",0.0219
"f419","z6842",0.0198
"f419","z7901",0.0908
"f419","d649",0.1034
"f419","e1142",0.0371
"f419","e1151",0.0222
"f419","e669",0.0989
"f419","f17210",0.1719
"f419","g43909",0.0659
"f419","j440",0.0346
"f419","j441",0.058
"f419","j690",0.0315
"f419","j9621",0.048
"f419","z9981",0.0681
"f419","e1122",0.0662
"f419","e1165",0.0653
"f419","e785",0.148
"f419","e876",0.1336
"f419","h9190",0.024
"f419","i5043",0.0114
"f419","n183",0.0633
"f419","n400",0.0417
"f419","z7984",0.0746
"f419","a419",0.0584
"f419","e46",0.0264
"f419","e861",0.0208
"f419","e871",0.0962
"f419","e878",0.0111
"f419","g9340",0.017
"f419","i10",0.1663
"f419","k529",0.0215
"f419","k567",0.015
"f419","n319",0.0135
"f419","n390",0.0795
"f419","z66",0.0722
"f419","z87440",0.019
"f419","z880",0.0597
"f419","z23",0.0449
"f419","d631",0.0431
"f419","e872",0.0889
"f419","g9341",0.0495
"f419","i130",0.0359
"f419","i161",0.0104
"f419","i959",0.0484
"f419","j189",0.0563
"f419","j9601",0.0795
"f419","n179",0.0995
"f419","r339",0.0234
"f419","r6520",0.0133
"f419","g4733",0.0865
"f419","i160",0.0196
"f419","r739",0.0292
"f419","z6841",0.0381
"f419","z833",0.0329
"f419","e1121",0.0104
"f419","e875",0.0426
"f419","i429",0.0243
"f419","z853",0.0326
"f419","m1712",0.0106
"f419","d62",0.0686
"f419","i2699",0.0156
"f419","r740",0.0208
"f419","i252",0.056
"f419","o99214",0.0112
"f419","o99344",0.0525
"f419","z370",0.0397
"f419","z95810",0.0185
"f419","e119",0.0863
"f419","e8339",0.029
"f419","g8929",0.1522
"f419","g8918",0.0177
"f419","i509",0.0375
"f419","z952",0.0117
"f419","m549",0.0686
"f419","z9884",0.0276
"f419","d696",0.0398
"f419","m329",0.011
"f419","r0789",0.0176
"f419","r531",0.0324
"f419","r55",0.0188
"f419","z720",0.0261
"f419","z3a39",0.0193
"f419","e11621",0.0112
"f419","i132",0.0124
"f419","j209",0.0132
"f419","n186",0.0371
"f419","z9119",0.0454
"f419","z992",0.0328
"f419","b9620",0.029
"f419","f0390",0.0382
"f419","g40909",0.0505
"f419","i129",0.0634
"f419","n189",0.0384
"f419","z8673",0.0704
"f419","g2581",0.0331
"f419","z86718",0.0545
"f419","r509",0.0144
"f419","j449",0.0945
"f419","r627",0.0135
"f419","r6510",0.0154
"f419","e1140",0.0349
"f419","j45909",0.1072
"f419","r51",0.0274
"f419","z6843",0.0157
"f419","e440",0.0161
"f419","k5900",0.0752
"f419","z681",0.0306
"f419","z79891",0.0538
"f419","z9221",0.0301
"f419","z923",0.0289
"f419","i495",0.0112
"f419","z950",0.0278
"f419","z981",0.0318
"f419","f319",0.0774
"f419","a0472",0.0114
"f419","z3a38",0.0107
"f419","j181",0.0108
"f419","m6282",0.0165
"f419","d6959",0.0163
"f419","g4730",0.035
"f419","e7800",0.0915
"f419","k5730",0.0105
"f419","k589",0.0262
"f419","i482",0.0113
"f419","b9562",0.0103
"f419","d638",0.033
"f419","f1110",0.0151
"f419","f1510",0.0428
"f419","z590",0.069
"f419","r42",0.0156
"f419","k8020",0.0112
"f419","d509",0.0395
"f419","j90",0.0296
"f419","z8546",0.0123
"f419","i480",0.0638
"f419","d72829",0.0534
"f419","n401",0.0138
"f419","k3184",0.0211
"f419","r079",0.0289
"f419","i4510",0.0112
"f419","z86711",0.0408
"f419","f0280",0.0144
"f419","g309",0.0102
"f419","z85828",0.0213
"f419","z881",0.0301
"f419","f1120",0.0607
"f419","k921",0.0109
"f419","z9049",0.0826
"f419","z9114",0.053
"f419","e873",0.0108
"f419","i447",0.0121
"f419","i120",0.0213
"f419","z7951",0.0419
"f419","g629",0.0608
"f419","i951",0.0143
"f419","j9811",0.0306
"f419","m1990",0.1037
"f419","r001",0.022
"f419","z8249",0.0535
"f419","h409",0.0163
"f419","r197",0.0283
"f419","f1290",0.0388
"f419","m545",0.0377
"f419","m797",0.0624
"f419","z515",0.0369
"f419","z91041",0.011
"f419","b961",0.0112
"f419","i739",0.0235
"f419","z8701",0.0148
"f419","g20",0.0173
"f419","k2970",0.0166
"f419","i471",0.018
"f419","e43",0.0299
"f419","e8351",0.0168
"f419","n170",0.0177
"f419","e559",0.0198
"f419","r0902",0.0279
"f419","i214",0.0176
"f419","i255",0.0214
"f419","i2720",0.0357
"f419","i472",0.0157
"f419","i5023",0.0222
"f419","g4700",0.1148
"f419","k8590",0.012
"f419","z882",0.0347
"f419","z885",0.0507
"f419","b182",0.0171
"f419","e8352",0.0133
"f419","r1310",0.0334
"f419","g894",0.05
"f419","j439",0.0232
"f419","d61818",0.017
"f419","i350",0.0126
"f419","r000",0.0366
"f419","d539",0.0121
"f419","r0602",0.0393
"f419","e8770",0.0211
"f419","i340",0.0163
"f419","k760",0.0303
"f419","b1920",0.0232
"f419","e870",0.0181
"f419","i5022",0.021
"f419","j9611",0.0168
"f419","k449",0.035
"f419","n184",0.0139
"f419","i493",0.0103
"f419","f1520",0.0221
"f419","f17200",0.0617
"f419","r7303",0.016
"f419","z888",0.0524
"f419","f1010",0.0398
"f419","k7460",0.0186
"f419","f1590",0.0108
"f419","r5381",0.0161
"f419","f1210",0.0294
"f419","m48061",0.0152
"f419","f10239",0.0516
"f419","z96651",0.0115
"f419","k922",0.0104
"f419","e782",0.0197
"f419","m810",0.0442
"f419","r911",0.0135
"f419","j9602",0.0102
"f419","i4820",0.0109
"f419","r112",0.0299
"f419","m069",0.035
"f419","m8580",0.0121
"f419","r4182",0.0222
"f419","r109",0.0378
"f419","z8619",0.0157
"f419","r569",0.0238
"f419","k210",0.0116
"f419","j9622",0.0143
"f419","z8711",0.0168
"f419","c787",0.0114
"f419","m109",0.0254
"f419","z96653",0.0105
"f419","e890",0.0138
"f419","z91040",0.0118
"f419","r32",0.0172
"f419","r6521",0.0163
"f419","f4310",0.0647
"f419","z6835",0.0109
"f419","z8614",0.0223
"f419","f909",0.0309
"f419","g92",0.0316
"f419","m419",0.0105
"f419","z87820",0.0162
"f419","z9181",0.0247
"f419","t380x5a",0.0226
"f419","z87442",0.0177
"f419","f259",0.0138
"f419","z7952",0.0383
"f419","z90710",0.079
"f419","n200",0.0112
"f419","r7989",0.0123
"f419","t451x5a",0.019
"f419","f1220",0.0127
"f419","k5909",0.0113
"f419","z96641",0.0116
"f419","f39",0.0209
"f419","r296",0.0181
"f419","i69354",0.0105
"f419","n136",0.0109
"f419","z905",0.0111
"f419","j4520",0.0108
"f419","r4701",0.0122
"f419","f209",0.0176
"f419","z933",0.0107
"f419","r188",0.0137
"f419","r45851",0.1605
"f419","r269",0.0136
"f419","k861",0.0115
"f419","r110",0.0148
"f419","z823",0.0106
"f419","z993",0.0126
"f419","r600",0.0124
"f419","z915",0.1049
"f419","z886",0.0199
"f419","g893",0.0133
"f419","z791",0.017
"f419","f17290",0.013
"f419","m1711",0.0124
"f419","m4802",0.0125
"f419","k766",0.0145
"f419","j45901",0.0123
"f419","z818",0.0319
"f419","f1123",0.0385
"f419","c7951",0.0136
"f419","m542",0.0137
"f419","f10229",0.0138
"f419","z781",0.0107
"f419","f603",0.0181
"f419","z62810",0.0335
"f419","z716",0.0203
"f419","r45850",0.013
"f419","z800",0.0116
"f419","f331",0.0129
"f419","z91410",0.0143
"f419","f29",0.0164
"f419","z560",0.0334
"f419","f339",0.0142
"f419","f322",0.0112
"f419","f332",0.0505
"f419","f333",0.0129
"f419","z62811",0.0147
"f419","f250",0.015
"f419","z13228",0.0205
"i872","l03115",0.0967
"i872","l03116",0.1152
"i872","e039",0.0163
"i872","f329",0.0106
"i872","i110",0.0312
"i872","i2510",0.0175
"i872","i4891",0.0195
"i872","i5032",0.0378
"i872","k219",0.0127
"i872","z794",0.0177
"i872","z7982",0.0161
"i872","z79899",0.0121
"i872","z87891",0.0146
"i872","e6601",0.0437
"i872","i5033",0.0432
"i872","z6842",0.0442
"i872","z7901",0.0274
"i872","d649",0.0139
"i872","e1142",0.0341
"i872","e1151",0.0458
"i872","e669",0.0147
"i872","f17210",0.0095
"i872","j9621",0.0214
"i872","z9981",0.0259
"i872","e1122",0.0257
"i872","e1165",0.0168
"i872","e785",0.0157
"i872","e876",0.0119
"i872","i5043",0.0334
"i872","n183",0.0282
"i872","n400",0.0183
"i872","z7984",0.0144
"i872","a419",0.0163
"i872","e871",0.0136
"i872","i10",0.0103
"i872","z66",0.0152
"i872","d631",0.0195
"i872","e872",0.0119
"i872","i130",0.0372
"i872","n179",0.0181
"i872","g4733",0.0309
"i872","z6841",0.0341
"i872","g8929",0.0153
"i872","i509",0.0246
"i872","e11621",0.0331
"i872","l97529",0.0402
"i872","z9119",0.0271
"i872","i129",0.0183
"i872","n189",0.0199
"i872","z8673",0.0157
"i872","z86718",0.0318
"i872","j449",0.0218
"i872","z6843",0.0611
"i872","z950",0.022
"i872","e7800",0.0145
"i872","i482",0.0371
"i872","i480",0.0251
"i872","z86711",0.0262
"i872","g629",0.0221
"i872","m1990",0.0181
"i872","i739",0.0424
"i872","i2720",0.035
"i872","e662",0.0536
"i872","l97919",0.0655
"i872","i878",0.1143
"i872","r600",0.0508
"i872","i890",0.1169
"i872","l97929",0.0721
"l03115","l03116",0.2552
"l03115","e039",0.0284
"l03115","e11649",0.0252
"l03115","e8342",0.0299
"l03115","e860",0.0226
"l03115","f329",0.0248
"l03115","i110",0.038
"l03115","i2510",0.0321
"l03115","i4891",0.0288
"l03115","i5032",0.0337
"l03115","k219",0.0233
"l03115","z7902",0.0339
"l03115","z794",0.0663
"l03115","z7982",0.0323
"l03115","z79890",0.0257
"l03115","z79899",0.0345
"l03115","z87891",0.0298
"l03115","z951",0.0275
"l03115","z955",0.0252
"l03115","e6601",0.0726
"l03115","i5033",0.03
"l03115","z6842",0.0398
"l03115","z7901",0.0408
"l03115","d649",0.0376
"l03115","e1142",0.103
"l03115","e1151",0.0841
"l03115","e669",0.0346
"l03115","f17210",0.0406
"l03115","j441",0.0194
"l03115","j9621",0.0252
"l03115","z9981",0.0306
"l03115","e1122",0.0603
"l03115","e1165",0.0749
"l03115","e785",0.0311
"l03115","e876",0.0326
"l03115","n183",0.0446
"l03115","n400",0.0238
"l03115","z7984",0.0472
"l03115","a419",0.0633
"l03115","b965",0.0324
"l03115","e46",0.0239
"l03115","e871",0.0463
"l03115","i10",0.0303
"l03115","n390",0.0238
"l03115","z66",0.027
"l03115","z880",0.0288
"l03115","z23",0.0108
"l03115","d631",0.0418
"l03115","e872",0.0366
"l03115","g9341",0.0315
"l03115","i130",0.0473
"l03115","i959",0.0198
"l03115","j189",0.0179
"l03115","j9601",0.0192
"l03115","n179",0.0436
"l03115","r6520",0.0378
"l03115","g4733",0.0382
"l03115","z6841",0.0561
"l03115","z833",0.0333
"l03115","e1121",0.0311
"l03115","e875",0.0314
"l03115","i429",0.0247
"l03115","d62",0.017
"l03115","i252",0.0232
"l03115","e119",0.0218
"l03115","g8929",0.0327
"l03115","i509",0.0346
"l03115","d696",0.0256
"l03115","e11621",0.1891
"l03115","l97529",0.0406
"l03115","n186",0.0341
"l03115","z9119",0.0598
"l03115","z992",0.0327
"l03115","f0390",0.0228
"l03115","i129",0.0417
"l03115","n189",0.0356
"l03115","z8673",0.0251
"l03115","b9561",0.0588
"l03115","z86718",0.0419
"l03115","j449",0.0387
"l03115","e1140",0.0735
"l03115","j45909",0.0274
"l03115","z6843",0.0513
"l03115","k5900",0.0183
"l03115","z79891",0.0327
"l03115","z950",0.025
"l03115","f319",0.0249
"l03115","e7800",0.0286
"l03115","b9562",0.0692
"l03115","d638",0.0418
"l03115","f1110",0.0258
"l03115","f1510",0.0439
"l03115","z590",0.0408
"l03115","d509",0.0318
"l03115","e1152",0.0589
"l03115","m869",0.0575
"l03115","z89421",0.028
"l03115","i480",0.0284
"l03115","z86711",0.0245
"l03115","z881",0.0251
"l03115","f1120",0.0368
"l03115","z9049",0.0207
"l03115","z9114",0.0352
"l03115","i120",0.0287
"l03115","z7951",0.0255
"l03115","g629",0.0336
"l03115","m1990",0.0296
"l03115","z8249",0.0235
"l03115","z515",0.0197
"l03115","i739",0.0356
"l03115","n170",0.0339
"l03115","i2720",0.0316
"l03115","i5023",0.0251
"l03115","z885",0.0217
"l03115","b182",0.0255
"l03115","g894",0.0322
"l03115","e662",0.0257
"l03115","e8770",0.0267
"l03115","b1920",0.0248
"l03115","i5022",0.0232
"l03115","f17200",0.0248
"l03115","z888",0.0222
"l03115","f1010",0.024
"l03115","k7460",0.0266
"l03115","i96",0.0413
"l03115","m868x7",0.0359
"l03115","m069",0.0253
"l03115","b9689",0.0284
"l03115","m109",0.0273
"l03115","e1169",0.1036
"l03115","l97519",0.1549
"l03115","l02611",0.077
"l03115","l97919",0.0433
"l03115","r6521",0.0314
"l03115","e11622",0.0288
"l03115","z8614",0.0653
"l03115","e11610",0.0241
"l03115","e11628",0.0895
"l03115","l03031",0.0302
"l03115","z7952",0.0257
"l03115","z90710",0.0211
"l03115","m86171",0.0593
"l03115","i878",0.0684
"l03115","r600",0.0291
"l03115","i890",0.0796
"l03115","l97929",0.0274
"l03115","l02415",0.0829
"l03115","l97419",0.0247
"l03116","e039",0.0287
"l03116","e11649",0.0285
"l03116","e8342",0.0313
"l03116","e860",0.0215
"l03116","f329",0.0254
"l03116","i110",0.0407
"l03116","i2510",0.0312
"l03116","i4891",0.0291
"l03116","i5032",0.039
"l03116","k219",0.023
"l03116","z7902",0.032
"l03116","z794",0.0657
"l03116","z7982",0.0326
"l03116","z79890",0.0251
"l03116","z79899",0.0351
"l03116","z87891",0.0305
"l03116","z951",0.0269
"l03116","z955",0.0229
"l03116","e6601",0.0769
"l03116","i5033",0.0331
"l03116","z6842",0.0442
"l03116","z7901",0.0442
"l03116","d649",0.0357
"l03116","e1142",0.1022
"l03116","e1151",0.0839
"l03116","e669",0.0323
"l03116","f17210",0.039
"l03116","j441",0.0215
"l03116","j9621",0.0245
"l03116","z9981",0.0354
"l03116","e1122",0.0602
"l03116","e1165",0.0704
"l03116","e785",0.0309
"l03116","e876",0.0323
"l03116","n183",0.0485
"l03116","n400",0.0253
"l03116","z7984",0.0441
"l03116","a419",0.0648
"l03116","b965",0.0317
"l03116","e871",0.0439
"l03116","i10",0.0292
"l03116","n390",0.0243
"l03116","z66",0.0273
"l03116","z880",0.0302
"l03116","z23",0.0111
"l03116","d631",0.0454
"l03116","e872",0.0377
"l03116","g9341",0.0327
"l03116","i130",0.0487
"l03116","i959",0.0207
"l03116","j189",0.0181
"l03116","j9601",0.0209
"l03116","n179",0.0439
"l03116","r6520",0.0384
"l03116","g4733",0.0376
"l03116","z6841",0.0551
"l03116","z833",0.0289
"l03116","e1121",0.0335
"l03116","e875",0.0324
"l03116","i429",0.0247
"l03116","d62",0.017
"l03116","i252",0.0226
"l03116","e119",0.0207
"l03116","g8929",0.0365
"l03116","i509",0.0323
"l03116","m549",0.0239
"l03116","d696",0.0279
"l03116","e11621",0.1762
"l03116","l97529",0.1447
"l03116","n186",0.0338
"l03116","z9119",0.0586
"l03116","z992",0.0327
"l03116","f0390",0.0234
"l03116","i129",0.0459
"l03116","n189",0.0382
"l03116","z8673",0.0275
"l03116","b9561",0.0555
"l03116","z86718",0.043
"l03116","j449",0.0399
"l03116","e1140",0.068
"l03116","j45909",0.0245
"l03116","z6843",0.0518
"l03116","k5900",0.0201
"l03116","z79891",0.0359
"l03116","z950",0.0226
"l03116","f319",0.0268
"l03116","e7800",0.0285
"l03116","i482",0.0256
"l03116","b9562",0.0644
"l03116","d638",0.0456
"l03116","f1110",0.0266
"l03116","f1510",0.0379
"l03116","z590",0.0404
"l03116","d509",0.0351
"l03116","e1152",0.048
"l03116","m869",0.0493
"l03116","i480",0.0317
"l03116","z86711",0.0274
"l03116","z881",0.0275
"l03116","f1120",0.0399
"l03116","z9049",0.0213
"l03116","z9114",0.0317
"l03116","i120",0.027
"l03116","z7951",0.025
"l03116","g629",0.0358
"l03116","m1990",0.0331
"l03116","z8249",0.0228
"l03116","z515",0.02
"l03116","i739",0.0375
"l03116","n170",0.0368
"l03116","i2720",0.0335
"l03116","i5023",0.0241
"l03116","g894",0.0324
"l03116","e662",0.0244
"l03116","e8770",0.0281
"l03116","b1920",0.0304
"l03116","l97429",0.0254
"l03116","i5022",0.0243
"l03116","n184",0.0256
"l03116","f17200",0.0234
"l03116","z888",0.0221
"l03116","f1010",0.0241
"l03116","k7460",0.0274
"l03116","i96",0.0359
"l03116","m868x7",0.0406
"l03116","m069",0.0292
"l03116","b9689",0.0286
"l03116","m109",0.0252
"l03116","e1169",0.0995
"l03116","l97519",0.0412
"l03116","l97919",0.0289
"l03116","r6521",0.0354
"l03116","e11622",0.0293
"l03116","z8614",0.0583
"l03116","e11628",0.0714
"l03116","z7952",0.0288
"l03116","z90710",0.0177
"l03116","l02416",0.0716
"l03116","z993",0.0239
"l03116","i878",0.079
"l03116","l02612",0.0678
"l03116","r600",0.0335
"l03116","i890",0.0812
"l03116","m86172",0.061
"l03116","l03032",0.027
"l03116","l97929",0.0513
"l03116","z89422",0.0258
"l89159","g8220",0.0806
"l89159","n319",0.0419
"e039","e11649",0.0205
"e039","e8342",0.0725
"e039","e860",0.1166
"e039","f329",0.1722
"e039","i110",0.0986
"e039","i2510",0.1983
"e039","i4891",0.1094
"e039","i5032",0.0441
"e039","k219",0.2259
"e039","z7902",0.0776
"e039","z794",0.1383
"e039","z7982",0.1988
"e039","z79890",0.1936
"e039","z79899",0.2001
"e039","z87891",0.2059
"e039","z951",0.0694
"e039","z955",0.0875
"e039","e6601",0.097
"e039","f1020",0.013
"e039","i4892",0.0239
"e039","i5033",0.0445
"e039","z6842",0.0239
"e039","z7901",0.1643
"e039","d649",0.124
"e039","e1142",0.049
"e039","e1151",0.0351
"e039","e669",0.1036
"e039","f17210",0.0802
"e039","g43909",0.0395
"e039","j440",0.0371
"e039","j441",0.0535
"e039","j690",0.039
"e039","j9621",0.0531
"e039","z85038",0.0149
"e039","z9981",0.083
"e039","e1122",0.1383
"e039","e1165",0.0879
"e039","e785",0.2559
"e039","e876",0.1471
"e039","h9190",0.0404
"e039","i5043",0.0187
"e039","n183",0.1398
"e039","n289",0.0102
"e039","n400",0.066
"e039","z7984",0.1138
"e039","a419",0.0722
"e039","b965",0.0115
"e039","e46",0.0306
"e039","e861",0.028
"e039","e871",0.1346
"e039","e878",0.012
"e039","g9340",0.0206
"e039","i10",0.216
"e039","k529",0.0231
"e039","k567",0.0162
"e039","n319",0.011
"e039","n390",0.1258
"e039","z66",0.1436
"e039","z87440",0.0255
"e039","z880",0.0784
"e039","z23",0.0409
"e039","d631",0.0773
"e039","e872",0.1057
"e039","g9341",0.0716
"e039","i130",0.0787
"e039","i161",0.01
"e039","i959",0.0633
"e039","j189",0.0735
"e039","j9601",0.1048
"e039","n179",0.1681
"e039","r339",0.0335
"e039","r6520",0.0179
"e039","g4733",0.1117
"e039","i160",0.0199
"e039","r739",0.0242
"e039","z6841",0.0435
"e039","z833",0.0314
"e039","e1121",0.0171
"e039","e875",0.0632
"e039","i429",0.0334
"e039","z853",0.0522
"e039","m1712",0.0171
"e039","d62",0.0963
"e039","i21a1",0.014
"e039","i2699",0.0162
"e039","r740",0.0143
"e039","i252",0.0794
"e039","o99284",0.043
"e039","z370",0.0337
"e039","z95810",0.027
"e039","e119",0.1277
"e039","e8339",0.0307
"e039","g8929",0.121
"e039","g8918",0.0149
"e039","z6836",0.0102
"e039","i248",0.0126
"e039","i420",0.0099
"e039","i509",0.0613
"e039","z952",0.0223
"e039","m549",0.048
"e039","z9884",0.0289
"e039","d696",0.0565
"e039","m329",0.0129
"e039","r0789",0.0145
"e039","r531",0.0496
"e039","r55",0.028
"e039","z720",0.011
"e039","z3a39",0.0171
"e039","e11621",0.0148
"e039","i132",0.0201
"e039","i5030",0.0106
"e039","j209",0.011
"e039","n186",0.0562
"e039","z9119",0.029
"e039","z992",0.0485
"e039","b9620",0.04
"e039","f0390",0.0779
"e039","g40909",0.0425
"e039","i129",0.1293
"e039","n189",0.065
"e039","z8673",0.1027
"e039","g2581",0.0371
"e039","z86718",0.0649
"e039","n10",0.0096
"e039","r509",0.0166
"e039","j449",0.1253
"e039","r627",0.0176
"e039","r6510",0.0115
"e039","e1140",0.0437
"e039","j45909",0.0861
"e039","n182",0.0149
"e039","r51",0.0193
"e039","z6843",0.0181
"e039","d630",0.0104
"e039","e440",0.0185
"e039","k5900",0.0803
"e039","z681",0.0332
"e039","z79891",0.0455
"e039","z9221",0.0361
"e039","z923",0.0371
"e039","i495",0.0266
"e039","z950",0.0695
"e039","z981",0.0305
"e039","f319",0.0408
"e039","a0472",0.0141
"e039","k660",0.0113
"e039","i313",0.011
"e039","j181",0.0139
"e039","m6282",0.0108
"e039","r410",0.013
"e039","d6959",0.0171
"e039","g4730",0.0407
"e039","e7800",0.126
"e039","k5730",0.0176
"e039","k589",0.0201
"e039","i482",0.0284
"e039","d638",0.0406
"e039","f1510",0.0098
"e039","z590",0.0154
"e039","r42",0.0199
"e039","k8020",0.0127
"e039","d509",0.044
"e039","j90",0.0395
"e039","z953",0.0094
"e039","n281",0.0123
"e039","z8546",0.0219
"e039","i480",0.1214
"e039","d72829",0.0504
"e039","n401",0.0246
"e039","k3184",0.0122
"e039","r079",0.0269
"e039","z6831",0.0099
"e039","i4510",0.0162
"e039","i639",0.0154
"e039","r748",0.0108
"e039","z86711",0.0456
"e039","f0280",0.0288
"e039","g309",0.0221
"e039","z85828",0.0366
"e039","z881",0.037
"e039","f1120",0.0308
"e039","k921",0.015
"e039","z9049",0.0971
"e039","z9114",0.0322
"e039","e873",0.0136
"e039","i440",0.0113
"e039","i447",0.0209
"e039","r64",0.011
"e039","z006",0.0114
"e039","i120",0.0308
"e039","z7951",0.0464
"e039","g629",0.0574
"e039","i951",0.0243
"e039","j9811",0.0353
"e039","m1990",0.1163
"e039","r001",0.0334
"e039","z8249",0.0543
"e039","r791",0.0158
"e039","t45515a",0.0095
"e039","h409",0.0308
"e039","r197",0.0312
"e039","z6832",0.0103
"e039","f1290",0.0102
"e039","m545",0.0308
"e039","m797",0.0548
"e039","z515",0.0542
"e039","z91041",0.0131
"e039","b961",0.018
"e039","i739",0.0363
"e039","z8701",0.0163
"e039","g20",0.0243
"e039","k2970",0.0153
"e039","i471",0.0214
"e039","e43",0.0353
"e039","e8351",0.0195
"e039","n170",0.0273
"e039","e559",0.0214
"e039","r0902",0.0365
"e039","i214",0.023
"e039","i255",0.0347
"e039","i2720",0.0636
"e039","i472",0.0205
"e039","i5023",0.0315
"e039","g4700",0.0496
"e039","z882",0.0541
"e039","z885",0.0617
"e039","e8352",0.0161
"e039","r1310",0.0438
"e039","g894",0.0371
"e039","e662",0.0108
"e039","i081",0.0107
"e039","j439",0.0258
"e039","r338",0.0174
"e039","d61818",0.0214
"e039","i350",0.0278
"e039","r000",0.0224
"e039","d539",0.0149
"e039","i714",0.0118
"e039","r0602",0.0446
"e039","e8770",0.0273
"e039","z6834",0.0106
"e039","i340",0.0253
"e039","f418",0.0201
"e039","k760",0.0224
"e039","b1920",0.0097
"e039","n2581",0.0099
"e039","e870",0.0243
"e039","i5022",0.0318
"e039","e869",0.0119
"e039","j9611",0.0237
"e039","k449",0.0423
"e039","n184",0.0354
"e039","z6830",0.0098
"e039","i493",0.0147
"e039","f17200",0.0208
"e039","r7303",0.0174
"e039","z888",0.0579
"e039","f1010",0.0164
"e039","k7460",0.0255
"e039","r5381",0.0281
"e039","z6833",0.0105
"e039","m48061",0.0213
"e039","f05",0.0131
"e039","r29810",0.0156
"e039","f10239",0.0104
"e039","z96651",0.0201
"e039","k922",0.0163
"e039","e782",0.0321
"e039","m810",0.0721
"e039","r911",0.0151
"e039","j9602",0.0106
"e039","i4820",0.029
"e039","r112",0.0247
"e039","m069",0.0492
"e039","m8580",0.0161
"e039","r4182",0.028
"e039","r109",0.0309
"e039","z8619",0.0139
"e039","r569",0.0151
"e039","m4316",0.0104
"e039","k7581",0.0113
"e039","k210",0.0114
"e039","f410",0.0106
"e039","j9622",0.0143
"e039","z8711",0.0151
"e039","b9689",0.0123
"e039","c787",0.012
"e039","m109",0.0444
"e039","t502x5a",0.0104
"e039","z96653",0.0201
"e039","z91040",0.0124
"e039","d500",0.011
"e039","r32",0.0256
"e039","r6521",0.0254
"e039","f4310",0.0255
"e039","z6835",0.0109
"e039","z8614",0.0171
"e039","g92",0.0291
"e039","z85820",0.0104
"e039","z9181",0.0361
"e039","t380x5a",0.02
"e039","z87442",0.0176
"e039","z7952",0.0445
"e039","z90710",0.1064
"e039","n200",0.0106
"e039","i69351",0.0116
"e039","d689",0.0126
"e039","r7989",0.0144
"e039","e538",0.0111
"e039","t451x5a",0.0191
"e039","k5909",0.0133
"e039","z96641",0.0184
"e039","f39",0.0111
"e039","r296",0.0275
"e039","i69354",0.0141
"e039","n136",0.0125
"e039","i5042",0.0101
"e039","b952",0.0094
"e039","z905",0.0142
"e039","r4701",0.0204
"e039","e222",0.0131
"e039","g8194",0.0101
"e039","j9600",0.0098
"e039","r188",0.0234
"e039","z96642",0.0147
"e039","r45851",0.0449
"e039","r269",0.0178
"e039","r110",0.0142
"e039","z823",0.0153
"e039","z993",0.0162
"e039","h3530",0.014
"e039","z8679",0.0106
"e039","r600",0.0173
"e039","z915",0.0261
"e039","z96652",0.0165
"e039","i890",0.0135
"e039","m1611",0.018
"e039","z886",0.0209
"e039","f411",0.0193
"e039","j8410",0.0126
"e039","e2740",0.0113
"e039","z792",0.0095
"e039","z791",0.0169
"e039","n3000",0.0134
"e039","r918",0.01
"e039","z96659",0.014
"e039","m1711",0.0202
"e039","m4802",0.0129
"e039","k766",0.0144
"e039","m1612",0.0137
"e039","r7881",0.0113
"e039","k7290",0.0099
"e039","c7951",0.0143
"e039","r471",0.0099
"e039","z62810",0.0117
"e039","z800",0.0132
"e039","g936",0.0119
"e039","z86010",0.0095
"e039","r2689",0.0094
"e039","z560",0.0096
"e039","f332",0.0121
"e11649","e8342",0.0293
"e11649","e860",0.025
"e11649","f329",0.0178
"e11649","i110",0.0212
"e11649","i2510",0.0294
"e11649","i4891",0.0206
"e11649","i5032",0.0288
"e11649","k219",0.0167
"e11649","z7902",0.0319
"e11649","z794",0.0865
"e11649","z7982",0.0283
"e11649","z79890",0.0235
"e11649","z79899",0.024
"e11649","z87891",0.0193
"e11649","z951",0.0252
"e11649","z955",0.0217
"e11649","e6601",0.024
"e11649","i5033",0.0307
"e11649","z7901",0.0215
"e11649","d649",0.023
"e11649","e1142",0.0749
"e11649","e1151",0.0726
"e11649","e669",0.0191
"e11649","f17210",0.0125
"e11649","j690",0.0291
"e11649","j9621",0.0263
"e11649","z9981",0.0231
"e11649","e1122",0.0966
"e11649","e1165",0.0617
"e11649","e785",0.0264
"e11649","e876",0.0209
"e11649","n183",0.0379
"e11649","n400",0.0188
"e11649","z7984",0.0443
"e11649","a419",0.0284
"e11649","e46",0.0392
"e11649","e871",0.0346
"e11649","i10",0.0143
"e11649","n390",0.0293
"e11649","z66",0.0289
"e11649","d631",0.0726
"e11649","e872",0.0406
