"Source","Target","Weight"
"e1122","r509",0.0229
"e1122","z85038",0.0134
"e1122","z9049",0.0664
"e1122","z950",0.0613
"e1122","z9861",0.0148
"e1122","z87442",0.0222
"e1122","e1165",0.2632
"e1122","k922",0.0236
"e1122","m109",0.0705
"e1122","z6837",0.0137
"e1122","z86718",0.0566
"e1122","d62",0.0904
"e1122","i739",0.0138
"e1122","k5730",0.0133
"e1122","m549",0.0298
"e1122","z23",0.0282
"e1122","k449",0.022
"e1122","r109",0.0214
"e1122","z981",0.0157
"e1122","d61818",0.0342
"e1122","z6841",0.0695
"e1122","z8546",0.0259
"e1122","e878",0.0171
"e1122","g894",0.0244
"e1122","g9340",0.0347
"e1122","j440",0.0549
"e1122","z923",0.0182
"e1122","i428",0.0267
"e1122","i5023",0.0841
"e1122","r0902",0.0435
"e1122","z6832",0.0131
"e1122","e8342",0.0634
"e1122","i4820",0.0668
"e1122","i4892",0.0341
"e1122","i471",0.0207
"e1122","g40909",0.0315
"e1122","b9620",0.0361
"e1122","k2970",0.0147
"e1122","z6835",0.0148
"e1122","z853",0.0229
"e1122","r5381",0.0229
"e1122","z951",0.1199
"e1122","a0472",0.0251
"e1122","a4189",0.0289
"e1122","j1289",0.113
"e1122","j441",0.0448
"e1122","r6520",0.0318
"e1122","d689",0.0206
"e1122","l03115",0.0547
"e1122","z6843",0.028
"e1122","j9601",0.1401
"e1122","e11649",0.0988
"e1122","r339",0.0321
"e1122","j45909",0.0485
"e1122","m797",0.0228
"e1122","z681",0.0167
"e1122","z940",0.018
"e1122","z85828",0.0226
"e1122","r197",0.0365
"e1122","z602",0.0142
"e1122","i5022",0.0724
"e1122","z95810",0.0507
"e1122","i872",0.0191
"e1122","r600",0.0126
"e1122","e441",0.0174
"e1122","r627",0.0202
"e1122","z8619",0.0396
"e1122","j9600",0.0133
"e1122","m810",0.028
"e1122","z6836",0.0135
"e1122","b965",0.0133
"e1122","e43",0.0363
"e1122","z833",0.0294
"e1122","e559",0.0196
"e1122","k529",0.0215
"e1122","r32",0.0137
"e1122","n182",0.0561
"e1122","n401",0.0381
"e1122","r338",0.0245
"e1122","i493",0.0156
"e1122","i252",0.1124
"e1122","e8352",0.0206
"e1122","i472",0.0397
"e1122","r570",0.0204
"e1122","e1140",0.1475
"e1122","e861",0.036
"e1122","e870",0.0501
"e1122","m6282",0.0152
"e1122","n184",0.1329
"e1122","n281",0.0167
"e1122","z905",0.0272
"e1122","f17200",0.013
"e1122","z6831",0.0129
"e1122","i340",0.0285
"e1122","r188",0.0439
"e1122","t380x5a",0.0316
"e1122","k7290",0.0166
"e1122","k7581",0.0176
"e1122","r6521",0.0629
"e1122","z8249",0.0291
"e1122","z85528",0.0169
"e1122","e869",0.0201
"e1122","j80",0.0208
"e1122","e46",0.0259
"e1122","i2699",0.0138
"e1122","f319",0.0219
"e1122","z9114",0.0407
"e1122","r112",0.019
"e1122","b9562",0.0147
"e1122","i5021",0.0154
"e1122","i160",0.052
"e1122","k7460",0.0474
"e1122","j9811",0.0399
"e1122","i4510",0.022
"e1122","i5032",0.0849
"e1122","t502x5a",0.0135
"e1122","z9221",0.016
"e1122","j9602",0.0186
"e1122","z9119",0.0586
"e1122","i5033",0.0798
"e1122","r7881",0.0223
"e1122","h409",0.0247
"e1122","e874",0.022
"e1122","e782",0.0459
"e1122","n136",0.0228
"e1122","i2720",0.0879
"e1122","e890",0.015
"e1122","i248",0.0334
"e1122","i132",0.1347
"e1122","i469",0.0246
"e1122","i5042",0.0248
"e1122","z9115",0.0387
"e1122","b961",0.0229
"e1122","z9911",0.0134
"e1122","j690",0.0447
"e1122","i447",0.0223
"e1122","z781",0.0133
"e1122","k921",0.0197
"e1122","j159",0.0163
"e1122","j9622",0.0213
"e1122","k3184",0.027
"e1122","z952",0.0234
"e1122","i214",0.0486
"e1122","i25110",0.0124
"e1122","e8351",0.0363
"e1122","k7200",0.0154
"e1122","e873",0.023
"e1122","i9589",0.0131
"e1122","l97529",0.0264
"e1122","i429",0.0507
"e1122","i5043",0.0452
"e1122","b9561",0.0132
"e1122","l03116",0.0513
"e1122","j918",0.0215
"e1122","e1110",0.0314
"e1122","z6833",0.0139
"e1122","i69354",0.0204
"e1122","r29810",0.0127
"e1122","i4819",0.017
"e1122","r000",0.014
"e1122","e1143",0.0326
"e1122","t8619",0.0147
"e1122","r0789",0.0155
"e1122","e1152",0.0353
"e1122","i96",0.014
"e1122","j811",0.0157
"e1122","i5030",0.0184
"e1122","z1624",0.0126
"e1122","i4821",0.0134
"e1122","e11610",0.0135
"e1122","z89512",0.0266
"e1122","d539",0.0178
"e1122","i313",0.0156
"e1122","i440",0.0159
"e1122","z880",0.0475
"e1122","n185",0.013
"e1122","e11319",0.0436
"e1122","n3000",0.0132
"e1122","n1830",0.2276
"e1122","e662",0.0225
"e1122","m869",0.0196
"e1122","i420",0.0226
"e1122","z881",0.021
"e1122","b952",0.0163
"e1122","i878",0.0125
"e1122","z89511",0.0307
"e1122","e11628",0.0219
"e1122","n1832",0.0193
"e1122","e1121",0.044
"e1122","z89421",0.0134
"e1122","z885",0.0379
"e1122","z888",0.0441
"e1122","z006",0.0134
"e1122","z1159",0.0253
"e1122","z882",0.0228
"e1122","z886",0.0155
"e6601","e7800",0.0744
"e6601","e781",0.0163
"e6601","e785",0.1109
"e6601","e8770",0.0382
"e6601","i120",0.0304
"e6601","i350",0.0151
"e6601","n186",0.0533
"e6601","r7989",0.0208
"e6601","z20828",0.0813
"e6601","z6842",0.2119
"e6601","z7951",0.0562
"e6601","z90710",0.0485
"e6601","z992",0.0484
"e6601","e860",0.0545
"e6601","i129",0.0731
"e6601","n179",0.1012
"e6601","n189",0.0498
"e6601","z7982",0.0935
"e6601","z79899",0.1051
"e6601","f329",0.0987
"e6601","g629",0.0286
"e6601","g8929",0.0902
"e6601","i10",0.1123
"e6601","k219",0.1148
"e6601","k766",0.016
"e6601","r739",0.0354
"e6601","z87891",0.0943
"e6601","e039",0.1032
"e6601","f1010",0.0217
"e6601","i480",0.0669
"e6601","m069",0.028
"e6601","r55",0.0141
"e6601","z7901",0.095
"e6601","z79890",0.0676
"e6601","z79891",0.0352
"e6601","z86711",0.0459
"e6601","z9181",0.0146
"e6601","f419",0.0934
"e6601","i2510",0.0816
"e6601","z955",0.0418
"e6601","g2581",0.027
"e6601","m1990",0.0659
"e6601","n183",0.0525
"e6601","r7303",0.0421
"e6601","z515",0.0352
"e6601","z66",0.0513
"e6601","z8673",0.0416
"e6601","z7902",0.05
"e6601","z794",0.148
"e6601","a419",0.0681
"e6601","b9689",0.0135
"e6601","d649",0.0758
"e6601","d6959",0.0143
"e6601","e8339",0.0358
"e6601","e872",0.0864
"e6601","e876",0.0828
"e6601","f418",0.0224
"e6601","g92",0.0241
"e6601","k760",0.0653
"e6601","r45851",0.0271
"e6601","d638",0.0309
"e6601","e871",0.0865
"e6601","e875",0.0698
"e6601","g9341",0.0544
"e6601","i130",0.0696
"e6601","i21a1",0.0177
"e6601","j189",0.0595
"e6601","j9621",0.0575
"e6601","n390",0.0697
"e6601","r4182",0.0141
"e6601","z7952",0.0232
"e6601","z9981",0.0676
"e6601","d509",0.0449
"e6601","d72829",0.0473
"e6601","e8809",0.0184
"e6601","f17210",0.0654
"e6601","k8020",0.0139
"e6601","r1310",0.0247
"e6601","h9190",0.0139
"e6601","i4891",0.0594
"e6601","j449",0.0768
"e6601","j90",0.0215
"e6601","j9611",0.0223
"e6601","k5900",0.0481
"e6601","r531",0.0334
"e6601","g4700",0.0298
"e6601","m545",0.0321
"e6601","u071",0.123
"e6601","d696",0.0486
"e6601","f1020",0.0134
"e6601","g4733",0.2621
"e6601","i161",0.0136
"e6601","n170",0.0493
"e6601","r001",0.0286
"e6601","r0602",0.0647
"e6601","g4730",0.0602
"e6601","z8614",0.0197
"e6601","z87440",0.0164
"e6601","e119",0.13
"e6601","e282",0.0188
"e6601","z7984",0.1243
"e6601","e1142",0.0716
"e6601","e1151",0.0413
"e6601","e11621",0.0355
"e6601","e1169",0.0204
"e6601","i110",0.0924
"e6601","i255",0.0239
"e6601","i509",0.0562
"e6601","z6834",0.0263
"e6601","i959",0.0411
"e6601","n400",0.0333
"e6601","o99824",0.0166
"e6601","z370",0.0398
"e6601","z3a39",0.0256
"e6601","f1120",0.0308
"e6601","r079",0.0225
"e6601","f411",0.014
"e6601","r509",0.0201
"e6601","z9049",0.0732
"e6601","z950",0.0237
"e6601","z9884",0.0489
"e6601","z87442",0.0237
"e6601","e1165",0.1556
"e6601","k922",0.0142
"e6601","m109",0.0384
"e6601","z6837",0.0441
"e6601","z791",0.0141
"e6601","z86718",0.0571
"e6601","d62",0.0545
"e6601","i739",0.016
"e6601","m549",0.0421
"e6601","z23",0.0304
"e6601","f1290",0.0133
"e6601","k449",0.0536
"e6601","r109",0.0245
"e6601","z981",0.0199
"e6601","d61818",0.0146
"e6601","z6841",0.3411
"e6601","z3a38",0.0144
"e6601","g894",0.0328
"e6601","g9340",0.0177
"e6601","j440",0.0448
"e6601","i428",0.0188
"e6601","i5023",0.0376
"e6601","r0902",0.0434
"e6601","z6832",0.0175
"e6601","e8342",0.052
"e6601","i4820",0.0343
"e6601","i4892",0.0216
"e6601","i471",0.0153
"e6601","g40909",0.0265
"e6601","o34211",0.0196
"e6601","b9620",0.0301
"e6601","z6835",0.0394
"e6601","z853",0.0157
"e6601","r5381",0.0221
"e6601","z951",0.0283
"e6601","a4189",0.0396
"e6601","j1289",0.1392
"e6601","j441",0.0486
"e6601","r6520",0.0266
"e6601","z6838",0.0467
"e6601","d689",0.0171
"e6601","l03115",0.0646
"e6601","z6843",0.1788
"e6601","j9601",0.1236
"e6601","z96651",0.0148
"e6601","e11649",0.0245
"e6601","r339",0.0174
"e6601","j45909",0.1061
"e6601","m797",0.0473
"e6601","z915",0.0205
"e6601","o76",0.0163
"e6601","r110",0.0157
"e6601","r197",0.0353
"e6601","i5022",0.0258
"e6601","z95810",0.0197
"e6601","i872",0.0322
"e6601","r600",0.021
"e6601","z8619",0.035
"e6601","g43909",0.0407
"e6601","m810",0.0143
"e6601","z6836",0.0429
"e6601","m48061",0.0145
"e6601","o99214",0.0719
"e6601","z833",0.0392
"e6601","e559",0.021
"e6601","r32",0.015
"e6601","r740",0.0213
"e6601","i252",0.0442
"e6601","i890",0.0364
"e6601","i472",0.0233
"e6601","e1140",0.062
"e6601","e861",0.018
"e6601","e870",0.0346
"e6601","m6282",0.0143
"e6601","n184",0.0222
"e6601","f17200",0.0179
"e6601","z6831",0.016
"e6601","z96653",0.0167
"e6601","r188",0.0183
"e6601","t380x5a",0.0368
"e6601","k7581",0.0188
"e6601","r6521",0.0548
"e6601","z6844",0.0463
"e6601","f4310",0.0253
"e6601","z8249",0.0419
"e6601","j80",0.0421
"e6601","i2699",0.0261
"e6601","f319",0.0388
"e6601","z9114",0.0366
"e6601","r112",0.0209
"e6601","i160",0.0233
"e6601","k7460",0.0252
"e6601","j9811",0.0316
"e6601","i4510",0.0148
"e6601","i5032",0.0474
"e6601","l03311",0.0159
"e6601","j9602",0.0207
"e6601","z9119",0.0501
"e6601","i5033",0.0481
"e6601","r7881",0.0157
"e6601","e874",0.0181
"e6601","e782",0.0313
"e6601","i2720",0.0552
"e6601","e890",0.0134
"e6601","i248",0.0147
"e6601","i132",0.0216
"e6601","i469",0.0157
"e6601","b961",0.0133
"e6601","j690",0.0237
"e6601","z590",0.0161
"e6601","j159",0.0137
"e6601","j9622",0.0191
"e6601","i214",0.0207
"e6601","e8351",0.021
"e6601","k7200",0.0135
"e6601","e873",0.0229
"e6601","z6839",0.0534
"e6601","f1510",0.0183
"e6601","i429",0.0253
"e6601","i5043",0.0188
"e6601","k567",0.0141
"e6601","l03116",0.0649
"e6601","j45901",0.0186
"e6601","e1110",0.0198
"e6601","z6833",0.0209
"e6601","r000",0.0309
"e6601","r0789",0.0136
"e6601","z880",0.0565
"e6601","k660",0.0178
"e6601","g8918",0.0154
"e6601","z713",0.0248
"e6601","n1830",0.0462
"e6601","z6845",0.0198
"e6601","i420",0.0151
"e6601","r7401",0.02
"e6601","z881",0.0286
"e6601","i878",0.023
"e6601","e1121",0.0133
"e6601","j4520",0.017
"e6601","z885",0.0451
"e6601","z888",0.0436
"e6601","r269",0.0158
"e6601","z1159",0.0315
"e6601","z882",0.0294
"e6601","z886",0.0208
"e7800","e785",0.1348
"e7800","e8770",0.0234
"e7800","i120",0.0389
"e7800","i350",0.027
"e7800","j439",0.0293
"e7800","n186",0.0583
"e7800","r7989",0.0208
"e7800","z20828",0.0797
"e7800","z6842",0.0241
"e7800","z7951",0.0548
"e7800","z90710",0.0826
"e7800","z992",0.0549
"e7800","e860",0.0714
"e7800","g20",0.0228
"e7800","g309",0.0176
"e7800","i129",0.1099
"e7800","n179",0.0937
"e7800","n189",0.0679
"e7800","r296",0.0247
"e7800","z7982",0.1514
"e7800","z79899",0.1133
"e7800","f329",0.1021
"e7800","g629",0.0467
"e7800","g8929",0.0916
"e7800","i10",0.1226
"e7800","k219",0.1354
"e7800","r739",0.025
"e7800","z87891",0.1223
"e7800","e039",0.1151
"e7800","f1010",0.0173
"e7800","i480",0.0845
"e7800","m069",0.0384
"e7800","r55",0.0247
"e7800","z7901",0.1061
"e7800","z79890",0.1008
"e7800","z79891",0.031
"e7800","z86711",0.0372
"e7800","z9181",0.0233
"e7800","f419",0.0852
"e7800","i2510",0.1449
"e7800","z955",0.1092
"e7800","f0390",0.064
"e7800","g2581",0.0323
"e7800","m1990",0.1282
"e7800","n183",0.0613
"e7800","r7303",0.0239
"e7800","z515",0.0507
"e7800","z66",0.0792
"e7800","z8673",0.0967
"e7800","i639",0.0208
"e7800","z7902",0.1169
"e7800","z794",0.1163
"e7800","a419",0.0563
"e7800","d649",0.0729
"e7800","e8339",0.0262
"e7800","e872",0.0719
"e7800","e876",0.0718
"e7800","f418",0.0164
"e7800","g92",0.0229
"e7800","k760",0.0298
"e7800","r45851",0.0185
"e7800","d638",0.0316
"e7800","e871",0.0737
"e7800","e875",0.0602
"e7800","g9341",0.0631
"e7800","i130",0.0654
"e7800","i21a1",0.0164
"e7800","j189",0.0642
"e7800","j9621",0.0394
"e7800","n390",0.0724
"e7800","r4182",0.0239
"e7800","z7952",0.0344
"e7800","z9981",0.0532
"e7800","d509",0.0345
"e7800","d72829",0.0454
"e7800","f17210",0.0588
"e7800","r1310",0.03
"e7800","e440",0.0169
"e7800","i495",0.0185
"e7800","i951",0.0219
"e7800","h9190",0.0605
"e7800","i4891",0.0813
"e7800","j449",0.0905
"e7800","j90",0.0299
"e7800","j9611",0.0176
"e7800","k5900",0.0556
"e7800","r531",0.0469
"e7800","f0280",0.0228
"e7800","f05",0.0154
"e7800","g4700",0.0349
"e7800","m545",0.025
"e7800","u071",0.0674
"e7800","d696",0.0464
"e7800","g4733",0.0981
"e7800","n170",0.0299
"e7800","r001",0.0335
"e7800","r0602",0.056
"e7800","r911",0.0176
"e7800","g4730",0.0536
"e7800","k589",0.0173
"e7800","r4701",0.0221
"e7800","z8701",0.0155
"e7800","z8711",0.0154
"e7800","z87440",0.0174
"e7800","z96659",0.0277
"e7800","e119",0.1181
"e7800","z7984",0.1341
"e7800","e1142",0.0576
"e7800","e1151",0.0551
"e7800","e11621",0.0236
"e7800","e1169",0.0171
"e7800","e669",0.0812
"e7800","i110",0.0852
"e7800","i255",0.0456
"e7800","i509",0.0601
"e7800","i959",0.05
"e7800","n400",0.0949
"e7800","r791",0.0159
"e7800","f1120",0.0194
"e7800","r079",0.0352
"e7800","r509",0.0229
"e7800","i714",0.0163
"e7800","z9049",0.086
"e7800","z950",0.0518
"e7800","z9884",0.0189
"e7800","z87442",0.0301
"e7800","e1165",0.0939
"e7800","k922",0.0164
"e7800","m109",0.0556
"e7800","z791",0.0151
"e7800","z86718",0.0548
"e7800","d62",0.0601
"e7800","i739",0.0443
"e7800","k5730",0.016
"e7800","m549",0.0557
"e7800","z23",0.0229
"e7800","k449",0.0421
"e7800","r109",0.028
"e7800","z981",0.0429
"e7800","d61818",0.0154
"e7800","z6841",0.0462
"e7800","z8546",0.0452
"e7800","g894",0.0245
"e7800","g9340",0.0207
"e7800","j440",0.044
"e7800","z923",0.0346
"e7800","i5023",0.0316
"e7800","r0902",0.0447
"e7800","z6832",0.0149
"e7800","e8342",0.0448
"e7800","i4820",0.0486
"e7800","i4892",0.0248
"e7800","i471",0.021
"e7800","g40909",0.0271
"e7800","b9620",0.028
"e7800","k2970",0.0151
"e7800","z7983",0.0152
"e7800","z853",0.0418
"e7800","m4802",0.0186
"e7800","r5381",0.015
"e7800","z951",0.0919
"e7800","a4189",0.023
"e7800","j1289",0.0805
"e7800","j441",0.0443
"e7800","r6520",0.0202
"e7800","l03115",0.0268
"e7800","z6843",0.0174
"e7800","j9601",0.0799
"e7800","z96651",0.0225
"e7800","e11649",0.0264
"e7800","r339",0.0301
"e7800","j45909",0.0631
"e7800","m797",0.0423
"e7800","z681",0.0186
"e7800","z85828",0.0474
"e7800","r197",0.0328
"e7800","z602",0.0214
"e7800","i5022",0.0335
"e7800","z95810",0.0305
"e7800","z8619",0.0236
"e7800","g43909",0.0345
"e7800","m810",0.0544
"e7800","e43",0.02
"e7800","m1711",0.0166
"e7800","m48061",0.0265
"e7800","z833",0.02
"e7800","e559",0.0157
"e7800","k529",0.0204
"e7800","r32",0.0202
"e7800","n182",0.016
"e7800","n401",0.0317
"e7800","r338",0.0207
"e7800","i493",0.0187
"e7800","z96652",0.0214
"e7800","z8719",0.0157
"e7800","i252",0.1
"e7800","e8352",0.0169
"e7800","i472",0.024
"e7800","e1140",0.0622
"e7800","e861",0.0254
"e7800","e870",0.0273
"e7800","n184",0.0298
"e7800","z905",0.0188
"e7800","f17200",0.0174
"e7800","z96653",0.0221
"e7800","i340",0.0222
"e7800","r188",0.0176
"e7800","t380x5a",0.0272
"e7800","r6521",0.0272
"e7800","f4310",0.0198
"e7800","z8249",0.0384
"e7800","e46",0.0161
"e7800","i2699",0.0164
"e7800","f319",0.0304
"e7800","z9114",0.0252
"e7800","r112",0.0221
"e7800","i160",0.0296
"e7800","k7460",0.0196
"e7800","j9811",0.0335
"e7800","i4510",0.0217
"e7800","i5032",0.0369
"e7800","z9221",0.0274
"e7800","z9119",0.0277
"e7800","i5033",0.0351
"e7800","h409",0.0286
"e7800","n136",0.0166
"e7800","i2720",0.0448
"e7800","e890",0.0205
"e7800","i248",0.0183
"e7800","i132",0.0232
"e7800","j690",0.0318
"e7800","i447",0.0191
"e7800","z952",0.0212
"e7800","i214",0.0321
"e7800","z96641",0.0188
"e7800","e8351",0.0192
"e7800","i429",0.0322
"e7800","i5043",0.0187
"e7800","k567",0.0161
"e7800","l03116",0.0262
"e7800","z6833",0.0162
"e7800","r29810",0.0183
"e7800","r000",0.0211
"e7800","t451x5a",0.0151
"e7800","r0789",0.0156
"e7800","z880",0.0558
"e7800","g8918",0.023
"e7800","r42",0.0169
"e7800","n1830",0.0643
"e7800","r7401",0.0169
"e7800","z881",0.0296
"e7800","z885",0.0526
"e7800","z888",0.0522
"e7800","z1159",0.0304
"e7800","z882",0.0349
"e7800","z886",0.0212
"e781","e785",0.0095
"e781","z20828",0.0075
"e781","z79899",0.0094
"e781","i10",0.0098
"e781","k219",0.0099
"e781","k861",0.0592
"e781","z794",0.0144
"e781","e876",0.0103
"e781","k760",0.0452
"e781","e871",0.0112
"e781","f17210",0.0097
"e781","z7984",0.0128
"e781","e669",0.0127
"e781","e1165",0.0182
"e781","k8590",0.0746
"e781","j80",0.0395
"e781","e1110",0.05
"e785","e8770",0.0284
"e785","i120",0.0425
"e785","i350",0.0322
"e785","j439",0.026
"e785","m1712",0.0106
"e785","n186",0.0756
"e785","n2581",0.0129
"e785","r7989",0.0256
"e785","z20828",0.2912
"e785","z6842",0.0237
"e785","z7951",0.0546
"e785","z90710",0.0778
"e785","z992",0.0669
"e785","e860",0.1188
"e785","g20",0.0234
"e785","g309",0.0178
"e785","i129",0.1574
"e785","n179",0.2508
"e785","n189",0.072
"e785","r296",0.0281
"e785","z7982",0.3762
"e785","z79899",0.3854
"e785","f329",0.1777
"e785","g629",0.0442
"e785","g8929",0.1095
"e785","i10",0.4343
"e785","k219",0.2838
"e785","k766",0.01
"e785","r739",0.0322
"e785","z87891",0.326
"e785","e039",0.2514
"e785","e538",0.01
"e785","f1010",0.022
"e785","i480",0.1381
"e785","m069",0.0346
"e785","r55",0.0301
"e785","z7901",0.2137
"e785","z79890",0.1098
"e785","z79891",0.0312
"e785","z86711",0.0411
"e785","z9181",0.0349
"e785","f419",0.1503
"e785","i2510",0.3817
"e785","r0600",0.0082
"e785","z955",0.1473
"e785","f0390",0.0719
"e785","g2581",0.0293
"e785","m1990",0.1014
"e785","n183",0.0783
"e785","r7303",0.0252
"e785","z515",0.0626
"e785","z66",0.1543
"e785","z8673",0.1317
"e785","i639",0.0236
"e785","z7902",0.1565
"e785","z794",0.2262
"e785","a419",0.073
"e785","b9689",0.0124
"e785","d649",0.1335
"e785","d6959",0.0141
"e785","e8339",0.0387
"e785","e872",0.1466
"e785","e876",0.1746
"e785","f10239",0.0119
"e785","f418",0.017
"e785","g92",0.0271
"e785","k760",0.0273
"e785","r45851",0.0311
"e785","d638",0.0392
"e785","e871",0.1781
"e785","e875",0.0872
"e785","g9341",0.086
"e785","i130",0.0901
"e785","i21a1",0.0252
"e785","j189",0.0887
"e785","j9621",0.0529
"e785","n390",0.1183
"e785","r310",0.0123
"e785","r4182",0.024
"e785","z7952",0.0319
"e785","z9981",0.066
"e785","d509",0.0434
"e785","d630",0.0073
"e785","d72829",0.0598
"e785","e8809",0.0103
"e785","f17210",0.1353
"e785","k8020",0.013
"e785","r1310",0.0396
"e785","r748",0.0093
"e785","r918",0.0123
"e785","e440",0.0193
"e785","i495",0.0251
"e785","i951",0.0234
"e785","h9190",0.0457
"e785","i4891",0.1166
"e785","j449",0.1295
"e785","j90",0.0352
"e785","j9611",0.0195
"e785","k5900",0.0772
"e785","r262",0.0075
"e785","r531",0.0587
"e785","z85820",0.0123
"e785","f0280",0.024
"e785","f05",0.015
"e785","g4700",0.0466
"e785","k5790",0.0073
"e785","m545",0.0285
"e785","m8580",0.0116
"e785","u071",0.1387
"e785","d696",0.0611
"e785","f1020",0.0134
"e785","g4733",0.1349
"e785","i161",0.0185
"e785","i5031",0.0093
"e785","n170",0.0367
"e785","r001",0.0424
"e785","r0602",0.0598
"e785","r590",0.0082
"e785","r911",0.0164
"e785","f1210",0.0077
"e785","g4730",0.0341
"e785","k589",0.0116
"e785","r4701",0.0256
"e785","r471",0.0154
"e785","r4781",0.0113
"e785","r51",0.0091
"e785","z8614",0.0128
"e785","z8701",0.0136
"e785","z8711",0.0149
"e785","z87440",0.0176
"e785","z96659",0.0204
"e785","e119",0.1946
"e785","z7984",0.2012
"e785","e1142",0.0672
"e785","e1151",0.0599
"e785","e11621",0.0273
"e785","e1169",0.0191
"e785","e669",0.1508
"e785","i110",0.1326
"e785","i255",0.0613
"e785","i442",0.0101
"e785","i509",0.0629
"e785","l97519",0.0105
"e785","z6834",0.0143
"e785","i959",0.065
"e785","n400",0.1187
"e785","r791",0.019
"e785","t45515a",0.0098
"e785","z933",0.0075
"e785","z95828",0.0103
"e785","z993",0.0119
"e785","f1120",0.0212
"e785","i69351",0.0174
"e785","r079",0.0385
"e785","r4189",0.0082
"e785","f411",0.0166
"e785","r509",0.0219
"e785","i714",0.019
"e785","z85038",0.0149
"e785","z9049",0.0828
"e785","z950",0.0628
"e785","z9861",0.0148
"e785","f39",0.01
"e785","r5383",0.0112
"e785","z9884",0.015
"e785","z87442",0.0244
"e785","e1165",0.1693
"e785","k648",0.0079
"e785","k922",0.0175
"e785","m109",0.053
"e785","z6837",0.013
"e785","z791",0.0125
"e785","z86718",0.0623
"e785","d62",0.101
"e785","i739",0.0455
"e785","k5730",0.0153
"e785","m549",0.0436
"e785","z23",0.0546
"e785","f1290",0.0116
"e785","k449",0.0373
"e785","r109",0.0264
"e785","z6830",0.0146
"e785","z981",0.0339
"e785","d61818",0.0157
"e785","n319",0.0086
"e785","z6841",0.051
"e785","z8546",0.0403
"e785","z9079",0.0111
"e785","m1611",0.008
"e785","e878",0.0143
"e785","g894",0.0252
"e785","g9340",0.0229
"e785","j440",0.0445
