"Source","Target","Weight"
"g8929","m549",0.37
"g919","z982",0.2546
"g931","i469",0.2768
"g935","g936",0.3009
"h01003","h01006",0.6117
"h35123","p0703",0.2144
"h35123","p0724",0.2116
"h40009","h524",0.2221
"h47039","q564",0.2221
"h7291","h9211",0.2214
"i10","i2510",0.2365
"i10","k219",0.2766
"i10","z7982",0.2682
"i10","z79899",0.2593
"i10","z87891",0.2884
"i110","i509",0.338
"i120","n186",0.6365
"i120","z992",0.626
"i129","n179",0.2581
"i129","n183",0.504
"i129","n189",0.3864
"i130","i509",0.2096
"i130","n183",0.359
"i130","n189",0.2442
"i132","n186",0.3745
"i132","z992",0.3647
"i21a9","i97190",0.2317
"i2510","i252",0.3233
"i2510","k219",0.2111
"i2510","n179",0.2317
"i2510","z7901",0.2284
"i2510","z7982",0.3761
"i2510","z79899",0.2165
"i2510","z87891",0.2814
"i2510","z951",0.3221
"i2510","z955",0.3904
"i252","z951",0.2349
"i252","z955",0.3661
"i255","i5022",0.2059
"i255","i5023",0.2586
"i255","z95810",0.2925
"i2690","i76",0.266
"i2729","i2781",0.3173
"i330","i76",0.2392
"i462","i4901",0.2379
"i480","z7901",0.2694
"i482","z7901",0.266
"i4891","z7901",0.2608
"i5022","z95810",0.2219
"i5023","z95810",0.2113
"i6201","i6203",0.2798
"i639","r29810",0.227
"i69018","i69054",0.2828
"i69018","i69091",0.4849
"i69018","i69098",0.4877
"i69020","i69091",0.2643
"i69054","i69091",0.4366
"i69054","i69098",0.2192
"i69091","i69098",0.4711
"i69110","i69111",0.3291
"i69110","i69112",0.3177
"i69110","i69114",0.5322
"i69111","i69112",0.2711
"i69111","i69114",0.3562
"i69111","i69118",0.2357
"i69112","i69114",0.4825
"i69118","i69122",0.2498
"i69118","i69191",0.2956
"i69118","i69192",0.2515
"i69118","i69198",0.2651
"i69119","i69120",0.226
"i69120","i69122",0.2675
"i69120","i69151",0.467
"i69120","i69191",0.3472
"i69120","i69192",0.2104
"i69120","i69198",0.2875
"i69122","i69151",0.3488
"i69122","i69154",0.226
"i69122","i69191",0.4304
"i69122","i69192",0.3197
"i69122","i69193",0.2139
"i69122","i69198",0.2701
"i69151","i69191",0.3396
"i69151","i69192",0.2028
"i69151","i69198",0.2408
"i69154","i69191",0.283
"i69154","i69192",0.3217
"i69154","i69198",0.2774
"i69191","i69192",0.3111
"i69191","i69198",0.338
"i69192","i69198",0.2327
"i69219","i69291",0.2973
"i69220","i69251",0.4063
"i69220","i69291",0.2261
"i69220","i69298",0.2068
"i69222","i69291",0.2071
"i69251","i69291",0.2486
"i69310","i69311",0.3001
"i69310","i69312",0.2513
"i69310","i69314",0.5643
"i69311","i69314",0.351
"i69312","i69314",0.3003
"i69319","i69391",0.2344
"i69320","i69351",0.2813
"i69320","i69391",0.2841
"i69322","i69391",0.3673
"i69322","i69392",0.3334
"i69322","i69398",0.2042
"i69391","i69392",0.2635
"i69391","i69398",0.2177
"i69820","i69891",0.2249
"i70238","i70248",0.3058
"i70242","i70243",0.2398
"i82411","i82431",0.3493
"i82412","i82432",0.3852
"i82413","i82433",0.2891
"i82431","i82441",0.2214
"i82432","i82442",0.2512
"i82443","i82493",0.2595
"i82511","i82531",0.3197
"i82512","i82532",0.3955
"i82513","i82533",0.5108
"i82533","i82543",0.2159
"i82a11","i82b11",0.3308
"i82a12","i82b12",0.3226
"i83009","l97909",0.2124
"i83018","i83028",0.5135
"i83019","i83029",0.3461
"i8311","i8312",0.6996
"i83218","i83228",0.5452
"i8510","k3189",0.2176
"i8510","k766",0.2567
"i8511","k3189",0.2063
"j0110","j321",0.2017
"j189","j440",0.3075
"j189","j441",0.2108
"j189","j9601",0.2519
"j209","j440",0.225
"j321","j322",0.2181
"j440","j441",0.4948
"j440","j9621",0.2966
"j440","z9981",0.259
"j441","j9621",0.3321
"j441","z9981",0.3517
"j470","j471",0.2131
"j705","t59811a",0.6108
"j853","j9851",0.2083
"j9601","z66",0.209
"j9621","j9622",0.3041
"j9621","z9981",0.3928
"j9851","k223",0.2114
"k029","k047",0.2448
"k219","z7982",0.2121
"k219","z79899",0.2038
"k219","z87891",0.2349
"k3189","k766",0.349
"k521","t3695xa",0.3173
"k5903","t402x5a",0.4662
"k5903","t40605a",0.3267
"k592","n319",0.2281
"k644","k648",0.2299
"k6812","m4626",0.2066
"k7031","k7290",0.2316
"k7031","k766",0.3207
"k7290","k766",0.269
"k7460","k766",0.2151
"k7460","r188",0.253
"k831","o2662",0.239
"l0201","l03211",0.2099
"l0211","l03221",0.2432
"l02211","l03311",0.2273
"l02214","l03314",0.3461
"l02216","l03316",0.2357
"l0231","l03317",0.3878
"l02411","l03111",0.3753
"l02412","l03112",0.3229
"l02413","l03113",0.2096
"l02414","l03114",0.2339
"l02511","l03011",0.2526
"l02512","l03012",0.2285
"l02811","l03811",0.3145
"l03115","l03116",0.2516
"l22","p375",0.2155
"l89154","m4628",0.2486
"l89210","l89220",0.2766
"l89214","l89224",0.3086
"l89219","l89229",0.4109
"l89310","l89320",0.5064
"l89311","l89321",0.4299
"l89312","l89322",0.4213
"l89313","l89323",0.3982
"l89314","l89324",0.3583
"l89319","l89329",0.4257
"l89510","l89520",0.2035
"l89610","l89620",0.3813
"l89611","l89621",0.4601
"l89612","l89622",0.2352
"l89614","l89624",0.2727
"l89619","l89629",0.3883
"l910","o9972",0.234
"l97119","l97129",0.2686
"l97211","l97221",0.3422
"l97212","l97222",0.3636
"l97411","l97421",0.2428
"l97418","l97428",0.2466
"l97511","l97521",0.2278
"l97811","l97821",0.5055
"l97818","l97828",0.4072
"l97819","l97829",0.3261
"l97911","l97921",0.4714
"l97919","l97929",0.4833
"m06841","m06842",0.9649
"m06861","m06862",0.4555
"m10071","m10072",0.2292
"m13861","m13862",0.411
"m14671","m14672",0.3605
"m19021","m19022",0.2241
"m19031","m19032",0.2192
"m19041","m19042",0.7843
"m19071","m19072",0.2365
"m19171","m25371",0.2108
"m2010","m2100",0.205
"m2041","m2042",0.39
"m21071","m21072",0.206
"m21371","m21372",0.2657
"m2141","m2142",0.462
"m21611","m21612",0.3997
"m21961","m21962",0.2857
"m24511","m24512",0.2659
"m24541","m24542",0.4997
"m24551","m24552",0.4079
"m24561","m24562",0.2387
"m24571","m24572",0.3224
"m25441","m25541",0.2877
"m25541","m25542",0.3714
"m25561","m25562",0.2494
"m25611","m25612",0.3233
"m2602","m2604",0.3243
"m4313","m4803",0.2258
"m4316","m48061",0.2501
"m4316","m48062",0.3104
"m4316","m5116",0.2504
"m4316","m5416",0.2081
"m4317","m4807",0.269
"m438x4","m438x6",0.2828
"m4622","m4642",0.3701
"m4624","m4644",0.4572
"m4626","m4646",0.4839
"m4627","m4647",0.4315
"m4627","m4649",0.2129
"m4712","m4722",0.2551
"m4712","m4802",0.2104
"m4726","m5116",0.2792
"m4803","m5013",0.2412
"m48061","m5116",0.2194
"m48062","m5116",0.2182
"m4807","m5117",0.3104
"m5001","m5011",0.2057
"m50022","m50122",0.2461
"m50023","m50123",0.2351
"m5441","m5442",0.3598
"m62461","m62462",0.5385
"m62561","m62562",0.6058
"m7061","m7062",0.2874
"m7071","m7072",0.3018
"m7541","m7542",0.4061
"m7591","m7592",0.2548
"m79604","m79605",0.2766
"m79661","m79662",0.2236
"m79671","m79672",0.2025
"m87151","m87152",0.57
"m87851","m87852",0.2125
"n138","n401",0.2479
"n141","t508x5a",0.5464
"n170","r6521",0.2396
"n179","n183",0.274
"n186","z992",0.8826
"n401","r338",0.6045
"n6481","z411",0.3138
"n719","o8612",0.2671
"n762","n764",0.3095
"n802","n808",0.3138
"n8110","n816",0.2325
"n815","n816",0.2531
"n8310","o3481",0.2716
"n8312","o3481",0.2151
"n83291","n83292",0.2037
"n858","o34211",0.2364
"n99522","t83032a",0.2256
"o10911","o24111",0.3242
"o211","o99281",0.2165
"o2302","o99012",0.2126
"o2341","o99011",0.2542
"o2341","o99281",0.2536
"o2341","z3a09",0.2625
"o26611","o99211",0.2084
"o26872","o3432",0.2352
"o26893","z6711",0.2064
"o26893","z6741",0.2929
"o30032","z374",0.2101
"o30033","z372",0.2288
"o30042","o6012x2",0.2941
"o30043","o321xx2",0.2391
"o30043","z372",0.6974
"o30103","z3751",0.6984
"o321xx1","o321xx2",0.3354
"o321xx1","z372",0.2157
"o321xx2","z372",0.2758
"o328xx1","o328xx2",0.2124
"o3403","q513",0.7348
"o34211","z302",0.2613
"o364xx0","z371",0.6143
"o364xx1","z373",0.304
"o364xx1","z374",0.2
"o365931","o365932",0.2296
"o480","z3a40",0.3983
"o480","z3a41",0.4206
"o6012x1","o6012x2",0.7398
"o6012x1","z374",0.2
"o6014x0","z3a35",0.2019
"o6014x0","z3a36",0.2864
"o6014x1","o6014x2",0.7182
"o6981x1","o6981x2",0.204
"o701","z370",0.2105
"o701","z3a40",0.229
"o860","o900",0.2241
"o99011","o99281",0.2536
"o99011","z3a10",0.2114
"o99012","o99282",0.2662
"o99111","o99411",0.206
"o99215","o9953",0.2113
"o99281","o99341",0.2419
"o99281","o99611",0.2039
"o99281","z3a10",0.2156
"o99282","o99512",0.2369
"o99282","o99612",0.2046
"o99285","o9953",0.2085
"o99321","o99331",0.4341
"o99321","o99341",0.3187
"o99322","o99332",0.4193
"o99322","o99342",0.3415
"o99323","o99333",0.2456
"o99324","o99334",0.2806
"o99325","o99335",0.4552
"o99330","o99340",0.2253
"o99331","o99341",0.3248
"o99332","o99342",0.3418
"o99341","z3a01",0.2268
"o99341","z3a10",0.2073
"o99342","o99352",0.2327
"o99511","z3a11",0.2307
"o99820","z22330",0.2733
"p0701","p0721",0.725
"p0702","p0723",0.2823
"p0702","p0724",0.2168
"p0703","p0724",0.3041
"p0703","p0725",0.3435
"p0703","p612",0.2116
"p0714","p0726",0.2863
"p0714","p0731",0.2176
"p0714","p0732",0.2913
"p0715","p0732",0.2968
"p0716","p0733",0.2467
"p0716","p0735",0.248
"p0717","p0735",0.2654
"p0717","p0736",0.2106
"p0718","p0737",0.2736
"p0718","p0738",0.2936
"p0718","p0739",0.2202
"p0718","p590",0.2697
"p0722","p250",0.2964
"p0737","p590",0.2697
"p0738","p590",0.207
"p220","p284",0.3945
"p220","p2912",0.201
"p220","p369",0.2259
"p220","p590",0.394
"p220","p612",0.4271
"p220","p742",0.2233
"p220","p84",0.2043
"p220","p929",0.2135
"p280","p780",0.206
"p284","p285",0.2251
"p284","p2912",0.3415
"p284","p369",0.2044
"p284","p590",0.4299
"p284","p612",0.4565
"p284","p742",0.222
"p284","p84",0.2177
"p284","p929",0.2151
"p285","p612",0.2281
"p285","p84",0.2732
"p285","q250",0.2104
"p2912","p590",0.2176
"p2912","p612",0.2407
"p5222","p912",0.2719
"p590","p612",0.3737
"p590","p704",0.2517
"p590","p929",0.3336
"p590","z051",0.2198
"p610","p612",0.2249
"p610","p742",0.2218
"p612","p742",0.3093
"p612","p7883",0.2628
"p612","q250",0.281
"p742","q250",0.2144
"q201","q203",0.2623
"q203","q204",0.2322
"q203","q220",0.2535
"q204","q220",0.2172
"q204","q224",0.2261
"q204","q240",0.2307
"q204","q255",0.2967
"q204","q8901",0.224
"q210","q250",0.2029
"q211","q250",0.2516
"q220","q240",0.249
"q220","q255",0.3658
"q2547","q9381",0.2105
"q423","q872",0.2655
"r262","r6889",0.216
"r269","r5381",0.2109
"r29810","r4701",0.2104
"r29810","r471",0.2838
"r29810","r4781",0.2335
"r402110","r402210",0.5823
"r402110","r402340",0.2249
"r402111","r402211",0.7802
"r402111","r402311",0.701
"r402111","r402341",0.2214
"r402112","r402212",0.7387
"r402112","r402312",0.635
"r402112","r402342",0.2103
"r402112","r402352",0.2028
"r402113","r402213",0.6478
"r402113","r402313",0.5982
"r402113","r402343",0.2671
"r402114","r402214",0.5672
"r402114","r402314",0.5639
"r402114","r402344",0.2167
"r402122","r402222",0.2246
"r402122","r402342",0.2764
"r402122","r402352",0.2301
"r402123","r402213",0.2677
"r402123","r402223",0.2566
"r402123","r402343",0.2887
"r402123","r402353",0.3559
"r402124","r402214",0.2883
"r402124","r402224",0.2453
"r402124","r402344",0.3473
"r402124","r402354",0.3065
"r402132","r402352",0.2823
"r402133","r402353",0.3268
"r402134","r402224",0.2237
"r402134","r402354",0.3515
"r402134","r402364",0.3014
"r402140","r402360",0.6662
"r402141","r402241",0.3608
"r402141","r402251",0.6955
"r402141","r402361",0.8716
"r402142","r402242",0.2189
"r402142","r402252",0.8337
"r402142","r402362",0.9144
"r402143","r402253",0.8427
"r402143","r402363",0.8979
"r402144","r402244",0.224
"r402144","r402254",0.633
"r402144","r402364",0.6615
"r402210","r402340",0.313
"r402210","r402360",0.2136
"r402211","r402311",0.7238
"r402212","r402312",0.564
"r402212","r402342",0.2462
"r402212","r402352",0.2209
"r402213","r402313",0.4307
"r402213","r402343",0.2636
"r402213","r402353",0.2866
"r402214","r402314",0.3898
"r402214","r402344",0.2679
"r402214","r402354",0.261
"r402222","r402342",0.231
"r402222","r402352",0.2675
"r402223","r402343",0.2162
"r402223","r402353",0.2769
"r402224","r402354",0.2494
"r402232","r402352",0.2143
"r402241","r402361",0.3001
"r402242","r402362",0.2343
"r402243","r402363",0.2074
"r402244","r402364",0.2301
"r402251","r402361",0.7661
"r402252","r402362",0.8477
"r402253","r402363",0.836
"r402254","r402364",0.6104
"r41840","r41844",0.6306
"r440","r441",0.4115
"r45851","z590",0.2134
"r45851","z915",0.4425
"r5081","t451x5a",0.2206
"r52","z13228",0.4724
"r5383","r6889",0.2799
"r64","z681",0.2509
"r739","t380x5a",0.2074
"r791","t45515a",0.2758
"s0011xa","s0012xa",0.2199
"s0011xd","s0012xd",0.2557
"s01551a","s0185xa",0.2095
"s020xxa","s0219xa",0.2388
"s020xxb","s0219xb",0.3365
"s02109d","s36113d",0.2
"s0231xa","s0240ca",0.306
"s0231xa","s0240ea",0.205
"s0231xb","s0240cb",0.3805
"s0232xa","s0240da",0.2938
"s0232xa","s0240fa",0.2203
"s0240ca","s0240ea",0.4015
"s0240ca","s0281xa",0.2342
"s0240da","s0240fa",0.3377
"s0240da","s0282xa",0.2073
"s0240fa","s0282xa",0.2249
"s02411a","s02412a",0.388
"s02411a","s02413a",0.2315
"s02412a","s02413a",0.3946
"s02601a","s02652a",0.2676
"s02601b","s02602b",0.411
"s02601b","s02652b",0.2998
"s02602b","s02652b",0.3326
"s02609b","s0266xb",0.237
"s02611a","s02612a",0.3174
"s0281xa","s0282xa",0.2
"s0501xa","s0502xa",0.2079
"s0511xa","s0512xa",0.2
"s061x1a","s064x1a",0.3214
"s061x7a","s065x7a",0.5613
"s061x7a","s066x7a",0.4331
"s062x7a","s065x7a",0.2291
"s062x9s","s065x9s",0.2103
"s065x0d","s066x0d",0.2713
"s065x0s","s066x0s",0.3634
"s065x1a","s066x1a",0.3876
"s065x6a","s066x6a",0.556
"s065x7a","s066x7a",0.5417
"s065x9a","s066x9a",0.309
"s065x9d","s066x9d",0.2768
"s065x9s","s066x9s",0.348
"s12200a","s12300a",0.2828
"s12300a","s12400a",0.2418
"s12390a","s12490a",0.4527
"s12400a","s12500a",0.3354
"s12490a","s12590a",0.3032
"s12500a","s12600a",0.3591
"s12500d","s12600d",0.4074
"s12590a","s12690a",0.2055
"s12600a","s22019a",0.2138
"s12600d","s22019d",0.2456
"s12690a","s22018a",0.2684
"s12690d","s27322d",0.2185
"s140xxa","s14124a",0.2095
"s20311a","s20312a",0.2491
"s20411a","s20412a",0.5369
"s21111a","s21112a",0.3762
"s22010a","s22020a",0.4344
"s22018a","s22028a",0.4714
"s22018a","s22038a",0.2349
"s22018a","s22048a",0.2357
"s22019a","s22029a",0.3019
"s22019d","s22029d",0.3288
"s22020a","s22030a",0.2913
"s22028a","s22038a",0.523
"s22028a","s22048a",0.4444
"s22028a","s22058a",0.2754
"s22029d","s22039d",0.2301
"s22030a","s22040a",0.343
"s22038a","s22048a",0.4358
"s22038a","s22058a",0.269
"s22039a","s22049a",0.3061
"s22039d","s22049d",0.4167
"s22039d","s22059d",0.2398
"s22039d","s82202e",0.2606
"s22040a","s22050a",0.3436
"s22040a","s22060a",0.2651
"s22048a","s22058a",0.4591
"s22048a","s22068a",0.2579
"s22049a","s22059a",0.3119
"s22049d","s22059d",0.3197
"s22050a","s22060a",0.3811
"s22051a","s22061a",0.2137
"s22058a","s22068a",0.2998
"s22059a","s22069a",0.2832
"s22059a","s22079a",0.2328
"s22060a","s22070a",0.2395
"s22060d","s32020d",0.2121
"s22060d","s32040d",0.2121
"s22061a","s22071a",0.2491
"s22068a","s22078a",0.3374
"s22068d","s22078d",0.3776
"s22069a","s22079a",0.3467
"s22069d","s22079d",0.3451
"s22078a","s22088a",0.2216
"s22078d","s22088d",0.2497
"s22079d","s22089d",0.2468
"s22089d","s32019d",0.2178
"s22089d","s32029d",0.2
"s2242xa","s270xxa",0.2113
"s270xxa","s27321a",0.2
"s31819a","s31829a",0.5333
"s32010d","s32030d",0.2079
"s32018a","s32028a",0.4753
"s32018a","s32038a",0.347
"s32018a","s32048a",0.3088
"s32018d","s32028d",0.4543
"s32018d","s32038d",0.3016
"s32018d","s32048d",0.2123
"s32019a","s32029a",0.4194
"s32019a","s32039a",0.3214
"s32019a","s32049a",0.2134
"s32019d","s32029d",0.4021
"s32019d","s32039d",0.2988
"s32019d","s32049d",0.2192
"s32020d","s32030d",0.2301
"s32028a","s32038a",0.5452
"s32028a","s32048a",0.4375
"s32028d","s32038d",0.4527
"s32028d","s32048d",0.2217
"s32029a","s32039a",0.4822
"s32029a","s32049a",0.3707
"s32029d","s32039d",0.4718
"s32029d","s32049d",0.2728
"s32030d","s32040d",0.2301
"s32038a","s32048a",0.4277
"s32038a","s32058a",0.2182
"s32038d","s32048d",0.5198
"s32038d","s32058d",0.2589
"s32039a","s32049a",0.478
"s32039a","s32059a",0.2361
"s32039d","s32049d",0.349
"s32048a","s32058a",0.3169
"s32048d","s32058d",0.3579
"s32049a","s32059a",0.3975
"s32049d","s32059d",0.2743
"s32111a","s32121a",0.2151
"s32421a","s32441a",0.2045
"s32422a","s73015a",0.2828
"s32431a","s32441a",0.2179
"s32432a","s32442a",0.2964
"s32442a","s73015a",0.2263
"s32511a","s32512a",0.206
"s32511a","s32591a",0.2021
"s32511d","s32591d",0.231
"s32601a","s32602a",0.2548
"s32811a","s334xxa",0.2425
"s40021a","s40022a",0.3029
"s40021d","s40022d",0.4757
"s40021d","s8011xd",0.253
"s40021d","s8012xd",0.253
"s40022d","s8011xd",0.2478
"s40022d","s8012xd",0.3098
"s40811a","s40812a",0.4039
"s41101a","s41102a",0.4375
"s41111a","s41112a",0.2714
"s41111d","s41112d",0.4489
"s41151a","s41152a",0.2137
"s50311d","s50312d",0.3288
"s50811a","s50812a",0.3329
"s51811d","s51812d",0.3091
"s51851a","s51852a",0.2129
"s52201a","s52301a",0.2548
"s52201d","s5291xd",0.3922
"s52202a","s52302a",0.2409
"s52502b","s52602b",0.411
"s52502b","s52612b",0.2383
"s52502d","s52612d",0.2386
"s52571a","s52611a",0.2565
"s52572a","s52612a",0.2916
"s60511a","s60512a",0.4772
"s60811a","s60812a",0.2977
"s61411d","s61412d",0.2378
"s61511a","s61512a",0.3093
"s61511d","s61512d",0.3883
"s6402xa","s6412xa",0.3636
"s6402xa","s6422xa",0.2281
"s70211a","s70212a",0.3743
"s70311a","s70312a",0.3568
"s71101a","s71102a",0.2854
"s71111a","s71112a",0.2301
"s71111d","s71112d",0.4992
"s8001xa","s8002xa",0.3123
"s8001xd","s8002xd",0.2545
"s8011xa","s8012xa",0.2392
"s8011xd","s8012xd",0.5
"s80211a","s80212a",0.5359
"s80211d","s80212d",0.5124
"s80811a","s80812a",0.5159
"s80811d","s80812d",0.4698
"s80821a","s80822a",0.2587
"s80861a","s80862a",0.5385
"s81801a","s81802a",0.2325
"s81801d","s81802d",0.209
"s81811d","s81812d",0.2855
"s82201a","s82401a",0.3802
"s82201b","s82401b",0.2283
"s82201d","s82401d",0.3877
"s82202a","s82402a",0.2626
"s82202b","s82402b",0.4417
"s82202d","s82402d",0.4156
"s82232a","s82432a",0.2587
"s82241a","s82441a",0.2341
"s82251a","s82451a",0.2954
"s82251b","s82451b",0.3956
"s82252a","s82452a",0.4612
"s82252b","s82452b",0.4829
"s82301b","s82831b",0.2249
"s82301d","s82831d",0.2325
"s82302d","s82832d",0.3098
"s83241a","s83281a",0.3455
"s83241a","s83511a",0.2068
"s83411a","s83511a",0.3505
"s83412a","s83512a",0.3211
"s83412a","s83522a",0.2301
"s83512a","s83522a",0.4757
"s90811a","s90812a",0.4644
"s90821a","s90822a",0.4983
"s91011a","s91012a",0.2281
"s91301a","s91302a",0.2355
"s91301d","s91302d",0.2353
"s92211a","s92212a",0.2221
"s92212a","s92322a",0.2104
"s92311a","s92321a",0.2527
"s92311a","s92331a",0.2124
"s92312a","s92322a",0.32
"s92312a","s92332a",0.2099
"s92321a","s92331a",0.6665
"s92321a","s92341a",0.4761
"s92321a","s92351a",0.2999
"s92322a","s92332a",0.7094
"s92322a","s92342a",0.5479
"s92322a","s92352a",0.2404
"s92331a","s92341a",0.6977
"s92331a","s92351a",0.3898
"s92332a","s92342a",0.6568
"s92332a","s92352a",0.361
"s92341a","s92351a",0.4629
"s92342a","s92352a",0.4504
"t1491xd","z13228",0.2899
"t2020xa","t2121xa",0.279
"t2020xa","t22211a",0.2325
"t2020xa","t22212a",0.2136
"t2020xa","t22231a",0.3476
"t2020xa","t22232a",0.2169
"t2020xa","t22251a",0.2143
"t2020xa","t22331a",0.2068
"t2026xa","t2027xa",0.2432
"t2026xa","t22251a",0.2466
"t2027xa","t2029xa",0.2143
"t2027xa","t2121xa",0.4134
"t2027xa","t2123xa",0.3508
"t2027xa","t22251a",0.3362
"t2029xa","t2123xa",0.2121
"t2029xa","t23291a",0.3536
"t2029xa","t23292a",0.2847
"t2121xa","t2123xa",0.2393
"t2121xa","t22212a",0.2803
"t2121xa","t22231a",0.3367
"t2121xa","t22232a",0.2842
"t2121xa","t22251a",0.2325
"t2121xa","t23292a",0.2142
"t2121xa","t3110",0.3329
"t2122xa","t22231a",0.2263
"t2122xa","t22232a",0.3041
"t2122xa","t22251a",0.2036
"t2122xa","t24211a",0.2083
"t2123xa","t2124xa",0.2398
"t2123xa","t22232a",0.2822
"t2124xa","t22232a",0.2214
"t2125xa","t24212a",0.2626
"t2131xa","t2132xa",0.4478
"t2131xa","t2133xa",0.206
"t2131xa","t2134xa",0.2615
"t2131xa","t22311a",0.4225
"t2131xa","t22312a",0.3621
"t2131xa","t22331a",0.4225
"t2131xa","t22332a",0.4121
"t2131xa","t24311a",0.2828
"t2131xa","t24312a",0.3154
"t2131xa","t24331a",0.2161
"t2132xa","t2133xa",0.2926
"t2132xa","t2134xa",0.395
"t2132xa","t22311a",0.2656
"t2132xa","t22312a",0.3718
"t2132xa","t22331a",0.2656
"t2132xa","t22332a",0.2926
"t2132xa","t24311a",0.2172
"t2133xa","t2134xa",0.4527
"t2133xa","t2135xa",0.2256
"t2133xa","t22312a",0.3138
"t2133xa","t22331a",0.2353
"t2133xa","t22332a",0.2
"t2134xa","t2135xa",0.2726
"t2134xa","t22311a",0.2209
"t2134xa","t22312a",0.2945
"t2134xa","t22331a",0.2945
"t2134xa","t22332a",0.2716
"t2135xa","t22311a",0.206
"t2135xa","t22312a",0.206
"t22211a","t22212a",0.2453
"t22211a","t22231a",0.4209
"t22211a","t22232a",0.203
"t22211a","t300",0.2507
"t22211a","t3110",0.214
"t22212a","t22231a",0.2353
"t22212a","t22232a",0.3041
"t22212a","t23292a",0.239
"t22212a","t3110",0.3019
"t22231a","t22232a",0.333
"t22231a","t22251a",0.2317
"t22231a","t24211a",0.2263
"t22231a","t3110",0.2247
"t22232a","t3110",0.2218
